"","match_ID","compound_name","elem_formula","LOBdbase_mz","peakgroup_mz","LOBdbase_ppm_match","peakgroup_rt","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rtmin","peakgroup_rtmax","cultures","QC","Marchetti_diatom_culture_extract_A_act_1_QE002909","Marchetti_diatom_culture_extract_A_act_2_QE002910","Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911","Marchetti_diatom_culture_extract_F_cyl_1_QE002907","Marchetti_diatom_culture_extract_F_cyl_1_QE002908","Marchetti_diatom_culture_extract_Thalass_1_QE002905","Marchetti_diatom_culture_extract_Thalass_2_QE002906","QC_QE002903","QC_QE002915","xcms_peakgroup","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","iso_C3r.match_ID","iso_C3f.match_ID","iso_C3c.match_ID","ms2_conf","ms2_present","neg_mode.conf","rm.flag_auto","rm.flag_manual"
"11811",392,"PG 34:4","C40H71O10P1",760.51231114,760.512033232261,0.365421749341319,766.880577475156,760.511744453749,760.512531134018,763.399657817807,773.988946371682,6,2,7.70683369299011,6.62118530225944,15.2156817174144,19.8423155236674,61.2735219941764,17.3827416733166,11.8224783611155,3687640.85740707,3799721.98571191,10679,17,29349,742.47848555,"IP_DAG","PG","[M+NH4]+",34,4,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","391, 392, 393","",NA,0,1,NA,0
"244",419,"MGDG 38:8","C47H74O10",816.56202475,816.562681106712,-0.803805090042152,824.540652625482,816.561890954246,816.564006826702,824.185503671817,825.504903973187,4,0,1.69544947431251,1.58782982506595,1.42586609469006,1.24103560387613,3.82623520807852,0.0223919175350021,0.0529784788040771,0,0,13193,18,54205,798.52819916,"IP_DAG","MGDG","[M+NH4]+",38,8,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","419, 420, 427, 428","",NA,0,1,NA,0
"3212",431,"SQDG 35:6","C44H72O12S1",842.5082746,842.509741881107,-1.74156284437876,826.471947378232,842.508820213151,842.515180666187,823.150593300457,827.776328535717,5,2,122.284676917114,114.781201189432,1.74357308632001,5.15194655928693,16.552066360061,0.165148495652935,0.0639220067515071,5255208.69039212,5085428.91888429,14527,18,46059,824.47444901,"IP_DAG","SQDG","[M+NH4]+",35,6,0,1,0,0,0,1,0,0,0,0,0,0,"C1; C3c","","","430, 431",NA,0,0,NA,0
"481",466,"PC 44:0","C52H104N1O8P1",902.7572331,902.759336774417,-2.33027699971218,1169.04244939763,902.759136389414,902.759537159419,1168.35140172001,1169.73349707524,2,0,0,0,0,0.0163036237623756,0,87.4406663501072,68.6521787771829,0,0,17800,19,39202,901.74995664,"IP_DAG","PC","[M+H]+",44,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","465, 466","",0,2,0,0,NA
"6411",517,"DGTS_DGTA 34:3","C44H79N1O7",734.59293097,734.593253092129,-0.438504259467591,1036.23469402696,734.593133919451,734.608715951618,1025.28553087878,1036.42240168649,3,0,0.00640727143606232,0,0.0967946385159516,0.00165982205449894,0.0304767867068383,0.77068940572073,0.516402614657653,0,0,9694,20,15626,733.58565451,"IP_DAG","DGTS_DGTA","[M+H]+",34,3,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","517, 1184, 3582","499, 517","",NA,0,0,NA,0
"763",525,"DGTS_DGTA 43:8","C53H87N1O7",850.65553129,850.656847620827,-1.54743110302746,1034.19689226876,850.655722839976,850.657392331826,1024.82461914434,1043.39381725797,7,0,0.0233342680480331,0.0282398399684809,0.0877399665469125,0.274123077506385,1.05988430622292,1.68371822110715,1.23637235621181,0,0,14963,20,18051,849.64825483,"IP_DAG","DGTS_DGTA","[M+H]+",43,8,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","525, 526","",NA,0,0,NA,0
"1304",615,"SQDG 46:6","C55H94O12S1",996.68042548,996.679138753901,1.29101170903969,1093.82047100498,996.674220598552,996.68405690925,1090.15938284418,1097.48155916578,2,0,0,1.20382058360097,2327.80100763414,0,0,1.08215083877975,0.723901530903684,0,0,22149,22,49449,978.64659989,"IP_DAG","SQDG","[M+NH4]+",46,6,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",0,1,0,NA,0
"951",621,"PC 32:5","C40H70N1O8P1",724.49118174,724.491023391806,0.21856469424784,718.144124385985,724.490535405467,724.491201165585,716.839318218828,720.524333726171,7,0,5.01098506521718,4.720451428401,2.56516648670272,1.29225164376843,4.00215559990391,1.99399137526966,1.34250355781662,0,0,9310,23,36352,723.48390528,"IP_DAG","PC","[M+H]+",32,5,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","621, 4786","620, 621","",NA,0,1,NA,0
"100",627,"DGTS_DGTA 29:4","C39H67N1O7",662.49903049,662.498987636716,0.0646842968602018,722.676143819018,662.498844344133,662.499028845972,717.388202302031,726.063135402285,3,0,0.0214150812472282,0.0181982706286809,0.0457005398541625,0.0255912179804513,0.135120458788348,0.388135298862832,0.238965270391107,0,0,7236,23,14601,661.49175403,"IP_DAG","DGTS_DGTA","[M+H]+",29,4,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","385, 627, 3780","","",NA,0,0,NA,0
"1362",635,"SQDG 34:4","C43H74O12S1",832.52392468,832.523888833879,0.0430571662386341,721.609662624773,832.523870319487,832.523907348271,720.749650335826,722.469674913719,0,2,29.1430619930885,28.4331811805827,28.5884023738189,38.8955217368327,107.357597558678,14.9559968360302,5.17224485636882,2893863.86386973,3083224.6757489,13984,23,45699,814.49009909,"IP_DAG","SQDG","[M+NH4]+",34,4,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","635, 1886","","",NA,0,1,0,NA
"694",661,"DGTS_DGTA 45:6","C55H95N1O7",882.71813161,882.718126552207,0.00572979358893085,1103.53688150267,882.717879912644,882.718429618648,1098.3637489444,1106.44429196064,7,0,0.687656622938814,0.700210249770358,4.69302269293546,0.61871034787684,1.76141986504508,9.72335958061497,7.11960673235673,0,0,16744,24,18551,881.71085515,"IP_DAG","DGTS_DGTA","[M+H]+",45,6,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","661, 662","",NA,0,0,NA,0
"23",697,"PE 49:0","C54H108N1O8P1",930.78853326,930.790728564331,-2.35854251797737,1196.56799790636,930.790599644305,930.790857484357,1196.40663134965,1196.72936446307,2,0,0,0,0,0,0.0330974796766773,4.84820723897062,4.00471516708257,0,0,19259,26,25907,929.7812568,"IP_DAG","PE","[M+H]+",49,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","697, 698","",NA,0,0,NA,0
"757",759,"PE 39:2","C44H84N1O8P1",786.6007323,786.601220169067,-0.620224526259838,1013.35331433804,786.600997561673,786.601343701866,1009.41879058402,1018.44695614841,7,1,8.33882675481786,8.17934890472364,11.2722383043229,0.575002467842957,1.72720639378918,37.4395586915934,25.5236833548962,1050980.09172012,29482.5013138269,11794,30,23457,785.59345584,"IP_DAG","PE","[M+H]+",39,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","759, 760","",0,2,0,0,NA
"804",761,"PE 43:5","C48H86N1O8P1",836.61638238,836.616691166995,-0.36909030410548,1017.65063603458,836.616523332736,836.616770175143,1012.07601661746,1018.7056903957,4,0,0.676965451585341,0.625743769992795,0.109468851143115,0.292558710381951,1.25142788886331,0,0,0,0,14217,30,24582,835.60910592,"IP_DAG","PE","[M+H]+",43,5,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","761, 762","",NA,0,0,NA,0
"1148",772,"MGDG 32:4","C41H70O10",740.53072459,740.530967003738,-0.327351358113891,811.949476340098,740.530831357,740.531123431099,810.835573022434,822.799233147132,5,0,117.95466157147,115.642403202625,67.3238023348091,40.7202793216597,139.204772962149,4.16455247246944,2.01933821888201,0,0,9918,31,52680,722.496899,"IP_DAG","MGDG","[M+NH4]+",32,4,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","772, 773, 780, 781","",0,8,1,NA,0
"14111",778,"PG 32:2","C38H71O10P1",736.51231114,736.512115591771,0.26550571610498,813.855726613027,736.512099101138,736.512132082404,813.28296541823,814.428487807824,2,0,3.32150564786139,2.81931062743992,27.7337611022629,0.667866834797246,1.36007529255495,16.1348307532049,12.0009761355064,0,0,9770,31,28749,718.47848555,"IP_DAG","PG","[M+NH4]+",32,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","778, 1889, 1961","777, 778, 779","",2,2,1,NA,0
"6511",785,"PC 27:2","C35H66N1O8P1",660.45988158,660.459924658201,-0.0652245534696768,811.449538134896,660.459874672768,660.460216633993,809.930772239754,815.264573147185,5,0,0.0968367586489726,0.0768158430503395,1.18602058196563,0.00312886657828754,0.0155644796392232,8.85819245458386,6.00661898423891,0,0,7166,31,35302,659.45260512,"IP_DAG","PC","[M+H]+",27,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","784, 785","",NA,0,0,NA,0
"8712",792,"PC 31:5","C39H68N1O8P1",710.47553166,710.475614004942,-0.115901164970104,812.590932516693,710.475550200229,710.475699259952,809.681204480725,815.551466847395,4,0,0.040770206853737,0.354944390063564,1.12908777167514,0.941830149096296,1.95310371947502,5.45991501299216,3.43701885782867,677679.851970635,488466.499718915,8788,31,36152,709.4682552,"IP_DAG","PC","[M+H]+",31,5,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","791, 792","",NA,0,0,NA,0
"1423",800,"PC 38:6","C46H80N1O8P1",806.56943214,806.569244904365,0.232138272603944,890.304825099407,806.568854802521,806.569615362926,887.904991086584,898.26756851831,7,0,376.110745043878,357.531779582463,7.56281906648031,6.53703259195521,18.5532350900932,68.7552203792904,44.8609066253712,67657.7330927208,0,12688,32,37802,805.56215568,"IP_DAG","PC","[M+H]+",38,6,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","800, 2494","799, 800","",16,16,1,0,NA
"833",825,"SQDG 31:2","C40H72O12S1",794.5082746,794.509732635137,-1.83514153775279,885.651657466189,794.509624794067,794.510096244521,883.702087237761,885.719970871778,3,0,27.0010360744014,24.7351595327052,0,0.426203006574197,1.58759292455638,0,0,0,0,12127,32,44859,776.47444901,"IP_DAG","SQDG","[M+NH4]+",31,2,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","567, 825","","",NA,0,0,0,NA
"4410",856,"DGDG 39:3","C54H96O15",1002.70874873,1002.70909033923,-0.340686399748401,1066.01771762338,1002.70875539755,1002.70937394505,1065.2758372949,1067.27535976225,3,0,0.352197378153181,0,133.637386800139,0,0,30.6245425734312,17.9166864557701,0,0,22379,33,10277,984.67492314,"IP_DAG","DGDG","[M+NH4]+",39,3,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","856, 3110","","",NA,0,0,NA,0
"11114",878,"DGDG 37:2","C52H94O15",976.69309865,976.692326115925,0.790969113935984,1062.84723816647,976.692273005329,976.692897027008,1061.56168865074,1063.04825556371,3,0,0,0,101.408798571946,0,0,84.1777854400713,71.1460496665114,0,0,21391,33,9752,958.65927306,"IP_DAG","DGDG","[M+NH4]+",37,2,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"466",930,"PE 37:5","C42H74N1O8P1",752.5224819,752.522392705219,0.118527728694604,799.555604690791,752.522229821222,752.522542676571,791.223685398132,804.244482465709,7,0,96.023072084395,92.6470422301767,15.5613460929529,79.7098441112072,259.490582588664,14.7138561464922,7.06314003150892,59429.0890194799,0,10359,36,23032,751.51520544,"IP_DAG","PE","[M+H]+",37,5,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","930, 2840","930, 931","",0,11,0,NA,0
"7211",940,"PC 35:8","C43H70N1O8P1",760.49118174,760.490952231559,0.301789746499587,799.555604690791,760.490539234776,760.491318896695,798.322293481115,800.265830682591,5,0,0.352878157268731,0.644002988128392,2.54385580599657,0.806588063575195,1.82498335540715,0.935425038209714,0.738041177991689,0,570549.030478743,10676,36,37127,759.48390528,"IP_DAG","PC","[M+H]+",35,8,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","939, 940","",NA,0,0,NA,0
"1027",953,"DGTS_DGTA 43:1","C53H101N1O7",864.76508185,864.766061867313,-1.13327576916625,1157.01658448756,864.765782866319,864.766340868307,1156.39396562841,1157.63920334671,2,0,0.0603451902430045,0.0658842033610316,0.0523756863498155,0.00689663707556884,0.017593990309586,1.75597803262663,1.30464224723655,0,0,15773,37,17876,863.75780539,"IP_DAG","DGTS_DGTA","[M+H]+",43,1,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","154, 953","953, 954","",NA,0,0,NA,0
"1159",963,"PC 42:11","C50H78N1O8P1",852.55378206,852.553504079435,0.326056338877054,792.999199044748,852.553102050334,852.554287740352,792.81754407361,794.072177629004,7,0,39.5909079645796,37.7869330545898,55.0117608940929,100.764183665297,314.715702661556,9.12242509079783,5.60397830060622,102664.236304577,0,15063,38,38952,851.5465056,"IP_DAG","PC","[M+H]+",42,11,0,0,0,1,0,0,0,1,0,0,0,0,"C2a; C3r","963, 1825","","",8,8,1,NA,0
"6111",989,"SQDG 40:10","C49H74O12S1",904.52392468,904.523725197001,0.220539218420837,669.146546584279,904.52349089686,904.523820405345,667.376875356926,670.493816883455,4,0,0,0,14.9954878454963,7.26183011908151,23.2982289652293,34.6763158016517,24.2198646102788,0,0,17868,41,47649,886.49009909,"IP_DAG","SQDG","[M+NH4]+",40,10,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",NA,0,1,NA,0
"248",990,"DGDG 23:3","C38H64O15",778.45834745,778.458725229679,-0.485292090699333,669.632403616904,778.458505422916,778.458882096411,668.252554014342,670.042072247098,3,0,0,0,23.9098666773717,3.66415991740494,34.2563545193422,0.215972182575638,0,0,0,11409,41,7052,760.42452186,"IP_DAG","DGDG","[M+NH4]+",23,3,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"984",1002,"DGTS_DGTA 29:6","C39H63N1O7",658.46773033,658.467568760752,0.245371550594106,669.986816851264,658.448557779359,658.467754554477,668.252554014342,670.040539154216,3,0,0.0964825018918189,0.069503971924017,0.00635882589179987,0.00959463377987585,0.139116385191217,0.0286322990901953,0.0214427514760627,0,0,7097,41,14651,657.46045387,"IP_DAG","DGTS_DGTA","[M+H]+",29,6,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","1002, 5430","","",NA,0,0,NA,0
"568",1037,"PC 42:10","C50H80N1O8P1",854.56943214,854.568910496648,0.610416581830184,842.6619215782,854.568674505623,854.569146487674,842.34521178225,842.978631374149,2,0,11.1571522400822,10.0040643651509,0.284078522447714,0.853839658729191,3.66299137601363,0.0336183185834447,0,0,0,15180,43,38927,853.56215568,"IP_DAG","PC","[M+H]+",42,10,0,0,0,0,1,0,0,1,0,0,0,0,"C2b; C3r","1037, 1518","","",NA,0,1,NA,0
"3710",1043,"SQDG 31:3","C40H70O12S1",792.49262452,792.494531644009,-2.40648802242422,842.34521178225,792.494483279221,792.494647267885,837.795285804129,842.978631374149,3,0,13.4288058698611,13.7071516828361,0,0.0994491356682298,0.71435132640485,0,0,0,0,12041,43,44889,774.45879893,"IP_DAG","SQDG","[M+NH4]+",31,3,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","1043, 3480","","",NA,0,0,NA,0
"12114",1056,"PG 36:4","C42H75O10P1",788.5436113,788.543747026622,-0.172123165470656,845.139938773006,788.543457770074,788.545254420282,844.598487777106,846.220316884426,6,0,7.73251634672637,8.04258899373111,0.235428235325636,1.51937476628836,7.6996895363787,6.48843516611606,6.36697644425439,0,0,11875,43,29919,770.50978571,"IP_DAG","PG","[M+NH4]+",36,4,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1056, 2028, 3478","1055, 1056, 1057","",NA,0,1,NA,0
"1454",1065,"DGDG 29:5","C44H72O15",858.52094777,858.519744561237,1.40149027964628,840.744094948486,858.519059366327,858.522415436879,840.071423150435,849.099216400927,3,0,236.357295129546,245.423473721816,0.276446277191231,0,41.0973197434105,0.935166107592599,0.453821871708301,0,0,15430,43,8027,840.48712218,"IP_DAG","DGDG","[M+NH4]+",29,5,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","1065, 1973","","",NA,0,0,NA,0
"1852",1070,"DGDG 34:4","C49H84O15",930.61484825,930.615004777909,-0.168198378671755,839.689744107794,930.614719057693,930.615290498125,839.30272610239,840.076762113197,2,0,8.30803810371668,6.46087063369712,10.9807524105244,7.73913457081689,27.5786114704843,5.36231055686674,2.28665103471567,0,0,19236,43,9052,912.58102266,"IP_DAG","DGDG","[M+NH4]+",34,4,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","797, 1070, 4387, 5308","","",NA,0,0,NA,0
"438",1095,"DGDG 37:1","C52H96O15",978.70874873,978.708374125163,0.382754151958003,1085.53803325329,978.708279550321,978.708856113796,1081.55899795356,1087.71716854964,4,0,0,0.375224598959503,131.74588085677,0.497274988861197,4.99052432341444,230.622903544358,159.706570453814,0,0,21465,44,9727,960.67492314,"IP_DAG","DGDG","[M+NH4]+",37,1,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,0,NA
"7515",1098,"DGTS_DGTA 34:0","C44H85N1O7",740.63988121,740.6401557567,-0.370688518523449,1086.92281335529,740.639878997772,740.640356328388,1085.14751890257,1088.43060268708,6,0,0.300154161998904,0.309123534454953,0.011550822637655,0.219241434638571,0.0462304228643132,4.25010013961323,3.14255805547858,662827.241533774,646376.381311795,9926,44,15551,739.63260475,"IP_DAG","DGTS_DGTA","[M+H]+",34,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1074, 1098","",NA,0,0,NA,0
"906",1101,"DGTS_DGTA 39:3","C49H89N1O7",804.67118137,804.671218054286,-0.0455891638447637,1088.37389424331,804.671144685214,804.671588113015,1086.48659752564,1094.44486538599,6,0,0.0837883765595576,0.0868228977287914,0.0114776304826454,0.0541911355160547,0.292610232589613,1.724633586958,1.3307236958795,0,0,12607,44,16876,803.66390491,"IP_DAG","DGTS_DGTA","[M+H]+",39,3,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1101, 1102","",NA,0,0,0,NA
"11213",1108,"DGTS_DGTA 34:1","C44H83N1O7",738.62423113,738.624207106313,0.0325249110107041,1084.19692638104,738.624147049475,738.624267163151,1083.24633385952,1085.14751890257,2,0,0.00690257154198548,0,0,0.00847834922782192,0,0.828879542346898,0.715437095485814,0,0,9855,44,15576,737.61695467,"IP_DAG","DGTS_DGTA","[M+H]+",34,1,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1108, 1614","1108, 1109","",NA,0,0,0,NA
"1179",1144,"SQDG 38:0","C47H90O12S1",896.64912532,896.649766824327,-0.715446330543378,1042.04257431538,896.649713126349,896.649820522304,1040.99843755328,1043.08671107748,2,0,0,0,0,26.7022749459942,75.4911438041709,0,0,0,0,17473,45,46749,878.61529973,"IP_DAG","SQDG","[M+NH4]+",38,0,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",NA,0,1,NA,0
"611",1158,"PC 37:2","C45H86N1O8P1",800.61638238,800.616913410893,-0.663277575132604,1040.69668847129,800.616603374934,800.624443960482,1018.39503465342,1045.40344720145,6,0,0.134701258621077,0.163048943267456,0.011074876862604,0.0563020248284049,1.11028844337188,16.6639165634704,8.9904192072562,0,0,12414,45,37477,799.60910592,"IP_DAG","PC","[M+H]+",37,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1157, 1158","",NA,0,1,NA,0
"1180",1176,"MGDG 32:2","C41H74O10",744.56202475,744.562285847345,-0.350672389995564,908.058139958355,744.555428198464,744.562843672901,901.88843845601,909.578483945687,7,2,484.775456670294,468.355389851775,35.2681941704761,191.577115871391,597.265938229291,7.89518505370306,4.85015307173101,246759.425919433,341389.144043947,10058,46,52630,726.52819916,"IP_DAG","MGDG","[M+NH4]+",32,2,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1176, 1177, 1186, 1187","",9,11,1,0,NA
"53",1189,"PE 45:8","C50H84N1O8P1",858.6007323,858.601523242005,-0.921198847148222,910.394750772442,858.601192835269,858.601853648741,910.31848811984,910.471013425045,2,0,0.170617450350198,0.142810946549707,0,0.0905819459635297,0.250403915946105,0,0,0,0,15437,46,25207,857.59345584,"IP_DAG","PE","[M+H]+",45,8,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1189, 2170","1189, 1190","",NA,0,0,0,NA
"588",1192,"DGDG 30:0","C45H84O15",882.61484825,882.61467695082,0.194081462378357,908.154354571314,882.613775326654,882.615660889213,907.308958445731,909.223328767576,4,0,0,0.551387471653736,0.809720554718063,7.66068591814164,18.4694353766336,21.0622943695056,15.7675511462222,0,0,16731,46,8102,864.58102266,"IP_DAG","DGDG","[M+NH4]+",30,0,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","1192, 3035","","",NA,0,1,NA,0
"11215",1199,"PE 42:9","C47H76N1O8P1",814.53813198,814.537230460759,1.1067858041792,906.948140395106,814.537120643942,814.537340277575,905.911284368495,907.984996421718,2,0,0.719561035934979,0.634319282331839,0,0,0.0150111430784725,0,0,0,0,13103,46,24382,813.53085552,"IP_DAG","PE","[M+H]+",42,9,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,0,NA
"3311",1214,"PE 37:8","C42H68N1O8P1",746.47553166,746.475345453971,0.249446929623358,644.996618017036,746.47481485424,746.475552161686,641.395614814058,645.547101900348,7,0,0.735670730105764,0.735129338146184,0.486806514595942,4.36812896021242,18.4577808789203,2.64979534592366,1.57124825765765,0,0,10110,47,23107,745.4682552,"IP_DAG","PE","[M+H]+",37,8,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1214, 1215","",NA,0,0,0,NA
"1006",1245,"PE 21:0","C26H52N1O8P1",538.35033102,538.351071245812,-1.37498905356835,643.592043846175,538.350941006835,538.351201484789,643.561075406519,643.623012285831,2,0,0,0,0.450873375644219,0.00779698325992948,0.185585443693512,0,0,0,0,3918,47,19932,537.34305456,"IP_DAG","PE","[M+H]+",21,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1245, 1246","",NA,0,0,NA,0
"13111",1256,"SQDG 32:5","C41H68O12S1",802.47697444,802.47771645007,-0.924649670339465,646.236349516726,802.477650104739,802.477782795401,645.178162289092,647.294536744361,2,0,2.1796782359009,2.07929157161954,42.5738616796277,0.809120964101422,2.84385651866311,0.661599510962445,0.598140741363726,0,0,12484,47,45189,784.44314885,"IP_DAG","SQDG","[M+NH4]+",32,5,0,1,0,0,0,1,0,1,0,0,0,0,"C1; C3c; C3r","1256, 4646, 5447","","1255, 1256",NA,0,1,NA,0
"137",1259,"PG 42:10","C48H75O10P1",860.5436113,860.544025391058,-0.481197062229563,646.096666666448,860.543705031349,860.544348138825,644.999172818518,648.128340930766,4,0,28.2032627310983,21.9143591865337,0,7.40779898400842,25.3728662295487,0,0,0,0,15539,47,31929,842.50978571,"IP_DAG","PG","[M+NH4]+",42,10,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1259, 1260","",NA,0,0,0,NA
"11117",1279,"DGTS_DGTA 30:1","C40H75N1O7",682.56163081,682.562213447148,-0.853603721854544,1024.82461914434,682.562044000562,682.562246235878,1024.17459662324,1025.20502472747,5,0,0.17894681327242,0.148803039770376,1.18138326191681,0.0505114705157144,0.013623667756489,9.10761096358298,7.17570240334383,0,0,7856,48,14726,681.55435435,"IP_DAG","DGTS_DGTA","[M+H]+",30,1,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1279, 4752","1265, 1279","",0,1,0,NA,0
"12116",1306,"DGTS_DGTA 32:2","C42H77N1O7",708.57728089,708.577836736766,-0.784454682818658,1029.69791291385,708.577805178717,708.577957071234,1029.56312086226,1034.01616966297,3,0,0.00551508546298493,0.00170422062084267,0.47400180472978,0.002789365155034,0,2.08390976006605,1.72722080779803,0,0,8736,48,15151,707.57000443,"IP_DAG","DGTS_DGTA","[M+H]+",32,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1306, 1448","1267, 1306","",NA,0,0,NA,0
"1636",1322,"PE 44:6","C49H86N1O8P1",848.61638238,848.61800222022,-1.9088014957129,1026.9434147719,848.610417197643,848.625768298056,1024.82461914434,1029.56312086226,4,0,0.0560952301103264,0.0726500679314919,0,0,0.0942145371745667,0.83439980289275,0.652567532254736,0,0,14855,48,24832,847.60910592,"IP_DAG","PE","[M+H]+",44,6,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1322, 1323","",NA,0,0,NA,0
"16521",1326,"MGDG 40:4","C49H86O10",852.65592523,852.656677723443,-0.882528838078406,1029.69791291385,852.656327152662,852.662221557492,1029.56312086226,1036.57527396365,3,0,0,0,0.0350330831622461,0,0.69763368900988,6.9614135319058,10.3870561915434,25428.2332419244,0,15077,48,54605,834.62209964,"IP_DAG","MGDG","[M+NH4]+",40,4,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1324, 1325, 1326, 1327","",NA,0,1,NA,0
"907",1361,"MGDG 46:7","C55H92O10",930.70287547,930.702860625692,0.0159495667716316,1045.14774880949,930.702702490499,930.703797801462,1043.17977829347,1045.33320004806,3,0,0.0844975866774741,0.0334601151650275,2.15567313870586,0.170188424746907,0.930413096401627,16.0261579074922,13.684921681383,0,0,19251,49,56280,912.66904988,"IP_DAG","MGDG","[M+NH4]+",46,7,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1361, 1362, 1383, 1384","",NA,0,1,NA,0
"5611",1410,"PG 38:7","C44H73O10P1",810.52796122,810.529178513098,-1.50185207269358,1106.3057032442,810.529040835457,810.52931619074,1105.1193036822,1107.49210280619,2,0,0.223429508713682,0.209055630630796,0,0.932033930988375,1.56809608466527,2.31299872995876,2.97574160729762,190992.019407653,112523.007812694,12888,51,30609,792.49413563,"IP_DAG","PG","[M+NH4]+",38,7,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","622, 1410, 3655","1409, 1410, 1411","",NA,0,0,NA,0
"1364",1440,"DGDG 39:1","C54H100O15",1006.74004889,1006.7398649938,0.182665032882604,1108.03272716975,1006.73950639646,1006.74035484127,1107.29545080844,1109.66860380185,3,0,0,0,51.2704602028789,0,0,41.0035553439906,26.6307500899832,0,0,22525,51,10227,988.7062233,"IP_DAG","DGDG","[M+NH4]+",39,1,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"658",1452,"SQDG 38:3","C47H84O12S1",890.60217508,890.60008591344,2.34579099269953,896.750239589685,890.598659770383,890.600526482232,893.690065224218,897.071594836028,7,0,1.05678422306348,2.24535074628154,14.3486250736307,1.01569590209584,4.28887742558533,1.28564347436039,0.879656125015141,0,0,17167,52,46839,872.56834949,"IP_DAG","SQDG","[M+NH4]+",38,3,0,0,0,1,0,1,0,0,0,0,0,0,"C2a; C3c","","","1452, 1469, 1470",NA,0,0,0,NA
"4015",1457,"SQDG 27:0","C36H68O12S1",742.47697444,742.476660632475,0.422649503727506,898.034766795086,742.476629490866,742.476691774084,897.028572564286,899.040961025886,2,0,0.304249652732369,0.142602549577562,0,0.608816343051784,3.2591166105356,0,0,0,0,9983,52,43869,724.44314885,"IP_DAG","SQDG","[M+NH4]+",27,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
