Batch,scan003
EV300,140607
Data Mode,%T  None
Sample,Tedlar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:07:01PM
Entries,Data Points
nm,%T
386.60,79.2098
386.80,79.2245
387.00,79.2726
387.20,79.3600
387.40,79.2863
387.60,79.3064
387.80,79.3670
388.00,79.3739
388.20,79.1730
388.40,79.3325
388.60,79.3172
388.80,79.3683
389.00,79.4019
389.20,79.4333
389.40,79.4641
389.60,79.4049
389.80,79.4270
390.00,79.4311
390.20,79.4272
390.40,79.5172
390.60,79.4545
390.80,79.4956
391.00,79.4879
391.20,79.5890
391.40,79.5682
391.60,79.4966
391.80,79.4973
392.00,79.5200
392.20,79.4945
392.40,79.5263
392.60,79.5115
392.80,79.5809
393.00,79.5563
393.20,79.6473
393.40,79.7282
393.60,79.7740
393.80,79.7163
394.00,79.6849
394.20,79.7575
394.40,79.7688
394.60,79.7561
394.80,79.6944
395.00,79.7633
395.20,79.7048
395.40,79.7358
395.60,79.7463
395.80,79.7460
396.00,79.7590
396.20,79.8262
396.40,79.7774
396.60,79.8686
396.80,79.8282
397.00,79.8186
397.20,79.8449
397.40,79.8555
397.60,79.8808
397.80,79.8170
398.00,79.9678
398.20,79.9494
398.40,79.9910
398.60,79.9466
398.80,79.9429
399.00,79.9314
399.20,80.0109
399.40,80.0168
399.60,80.1158
399.80,79.9366
400.00,80.1241
400.20,80.0743
400.40,80.1884
400.60,80.1357
400.80,80.1470
401.00,80.2060
401.20,80.2152
401.40,80.2474
401.60,80.2860
401.80,80.2658
402.00,80.3315
402.20,80.2307
402.40,80.3657
402.60,80.3735
402.80,80.3141
403.00,80.3133
403.20,80.3945
403.40,80.3225
403.60,80.3525
403.80,80.4064
404.00,80.4006
404.20,80.4634
404.40,80.4367
404.60,80.3906
404.80,80.4274
405.00,80.4355
405.20,80.4807
405.40,80.4863
405.60,80.4860
405.80,80.4927
406.00,80.4801
406.20,80.5291
406.40,80.5610
406.60,80.5960
406.80,80.5712
407.00,80.5458
407.20,80.6279
407.40,80.5426
407.60,80.6551
407.80,80.5739
408.00,80.7154
408.20,80.5818
408.40,80.6818
408.60,80.7549
408.80,80.6904
409.00,80.7535
409.20,80.7500
409.40,80.7212
409.60,80.8225
409.80,80.9262
410.00,80.8533
410.20,80.8534
410.40,80.8120
410.60,80.9267
410.80,80.8959
411.00,80.8924
411.20,80.9584
411.40,80.9466
411.60,81.0116
411.80,80.9267
412.00,81.0160
412.20,81.0539
412.40,81.0356
412.60,81.0175
412.80,81.1888
413.00,81.1577
413.20,81.0902
413.40,81.2054
413.60,81.2173
413.80,81.2119
414.00,81.1889
414.20,81.2085
414.40,81.2723
414.60,81.2658
414.80,81.2436
415.00,81.2564
415.20,81.3140
415.40,81.3278
415.60,81.3803
415.80,81.3584
416.00,81.3301
416.20,81.3849
416.40,81.3778
416.60,81.4071
416.80,81.3916
417.00,81.4843
417.20,81.5900
417.40,81.4961
417.60,81.4256
417.80,81.4770
418.00,81.4604
418.20,81.5757
418.40,81.5266
418.60,81.5295
418.80,81.5802
419.00,81.5197
419.20,81.5922
419.40,81.5695
419.60,81.6505
419.80,81.5322
420.00,81.5831
420.20,81.6012
420.40,81.6512
420.60,81.6784
420.80,81.6803
421.00,81.6572
421.20,81.6766
421.40,81.6522
421.60,81.6703
421.80,81.7177
422.00,81.6737
422.20,81.7045
422.40,81.7274
422.60,81.6999
422.80,81.7749
423.00,81.7863
423.20,81.7814
423.40,81.7530
423.60,81.8151
423.80,81.7657
424.00,81.8708
424.20,81.8430
424.40,81.8631
424.60,81.8196
424.80,81.8394
425.00,81.8730
425.20,81.8569
425.40,81.8855
425.60,81.8601
425.80,81.8939
426.00,81.8996
426.20,81.9143
426.40,81.9147
426.60,81.8682
426.80,81.8899
427.00,81.9056
427.20,81.9646
427.40,81.9798
427.60,81.9235
427.80,81.9327
428.00,82.0049
428.20,81.9951
428.40,81.9531
428.60,81.9867
428.80,81.9555
429.00,82.0952
429.20,81.9438
429.40,82.0087
429.60,82.0465
429.80,82.0090
430.00,82.0536
430.20,82.0113
430.40,82.0420
430.60,82.0385
430.80,82.0322
431.00,81.9781
431.20,82.0055
431.40,82.1247
431.60,82.0650
431.80,82.1314
432.00,82.0753
432.20,82.0967
432.40,82.1189
432.60,82.1716
432.80,82.0949
433.00,82.1415
433.20,82.1416
433.40,82.1477
433.60,82.1912
433.80,82.1860
434.00,82.2108
434.20,82.1567
434.40,82.1641
434.60,82.1430
434.80,82.1711
435.00,82.2168
435.20,82.1704
435.40,82.1278
435.60,82.1452
435.80,82.1612
436.00,82.1578
436.20,82.1472
436.40,82.1468
436.60,82.2268
436.80,82.2050
437.00,82.2281
437.20,82.2107
437.40,82.2367
437.60,82.2247
437.80,82.2444
438.00,82.1973
438.20,82.2369
438.40,82.2287
438.60,82.2038
438.80,82.1863
439.00,82.2414
439.20,82.2200
439.40,82.2291
439.60,82.1809
439.80,82.2682
440.00,82.2318
440.20,82.2655
440.40,82.2172
440.60,82.2942
440.80,82.2316
441.00,82.2069
441.20,82.2690
441.40,82.1944
441.60,82.2028
441.80,82.1839
442.00,82.1932
442.20,82.2845
442.40,82.2546
442.60,82.2238
442.80,82.2769
443.00,82.2102
443.20,82.2349
443.40,82.2040
443.60,82.2613
443.80,82.2218
444.00,82.3025
444.20,82.2430
444.40,82.2470
444.60,82.2256
444.80,82.2771
445.00,82.3296
445.20,82.2946
445.40,82.2350
445.60,82.2660
445.80,82.3334
446.00,82.2661
446.20,82.2941
446.40,82.2905
446.60,82.2750
446.80,82.2677
447.00,82.2641
447.20,82.2883
447.40,82.3038
447.60,82.2814
447.80,82.2389
448.00,82.3144
448.20,82.3090
448.40,82.2704
448.60,82.2182
448.80,82.2580
449.00,82.2182
449.20,82.2232
449.40,82.1963
449.60,82.1685
449.80,82.1091
450.00,82.0687
450.20,82.1361
450.40,82.0268
450.60,82.0417
450.80,82.0210
451.00,82.0871
451.20,82.0360
451.40,82.0078
451.60,82.0018
451.80,81.8488
452.00,81.9035
452.20,81.9721
452.40,82.0015
452.60,81.9045
452.80,81.9724
453.00,81.9668
453.20,81.9392
453.40,81.9639
453.60,82.0098
453.80,81.9347
454.00,81.8954
454.20,81.8944
454.40,81.8869
454.60,81.8827
454.80,81.8263
455.00,81.7982
455.20,81.7512
455.40,81.7287
455.60,81.6680
455.80,81.8251
456.00,81.8108
456.20,81.7289
456.40,81.7954
456.60,81.7103
456.80,81.6970
457.00,81.7724
457.20,81.6766
457.40,81.7659
457.60,81.5742
457.80,81.6908
458.00,81.6967
458.20,81.6228
458.40,81.6097
458.60,81.6140
458.80,81.5893
459.00,81.5810
459.20,81.5683
459.40,81.5970
459.60,81.6557
459.80,81.5689
460.00,81.6533
460.20,81.6420
460.40,81.6268
460.60,81.6227
460.80,81.6338
461.00,81.6451
461.20,81.6526
461.40,81.5756
461.60,81.5653
461.80,81.5903
462.00,81.5391
462.20,81.6505
462.40,81.5984
462.60,81.5523
462.80,81.5423
463.00,81.5483
463.20,81.5854
463.40,81.5872
463.60,81.6111
463.80,81.5968
464.00,81.5335
464.20,81.6516
464.40,81.6105
464.60,81.6238
464.80,81.6094
465.00,81.7358
465.20,81.6494
465.40,81.6412
465.60,81.7145
465.80,81.6666
466.00,81.6714
466.20,81.7641
466.40,81.6989
466.60,81.7563
466.80,81.8719
467.00,81.8227
467.20,81.8300
467.40,81.8481
467.60,81.8819
467.80,81.8815
468.00,81.8948
468.20,81.8520
468.40,81.9704
468.60,81.9357
468.80,81.9698
469.00,81.9986
469.20,82.0379
469.40,82.0042
469.60,82.0600
469.80,82.0889
470.00,82.1685
470.20,82.1268
470.40,82.1132
470.60,82.2442
470.80,82.2356
471.00,82.2311
471.20,82.2381
471.40,82.2236
471.60,82.3737
471.80,82.3629
472.00,82.3277
472.20,82.4201
472.40,82.5223
472.60,82.5174
472.80,82.5561
473.00,82.5135
473.20,82.5858
473.40,82.6213
473.60,82.6293
473.80,82.6902
474.00,82.6702
474.20,82.6951
474.40,82.6823
474.60,82.7056
474.80,82.7846
475.00,82.7963
475.20,82.7318
475.40,82.8089
475.60,82.7818
475.80,82.8921
476.00,82.8295
476.20,82.8676
476.40,82.8959
476.60,82.9748
