Batch,scan005
EV300,140607
Data Mode,%T  None
Sample,Tedlar+mylar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:18:37PM
Entries,Data Points
nm,%T
308.60,0.0368
308.80,0.0365
309.00,0.0392
309.20,0.0405
309.40,0.0418
309.60,0.0400
309.80,0.0413
310.00,0.0406
310.20,0.0434
310.40,0.0421
310.60,0.0488
310.80,0.0520
311.00,0.0583
311.20,0.0741
311.40,0.1015
311.60,0.1317
311.80,0.1582
312.00,0.1922
312.20,0.2184
312.40,0.2478
312.60,0.2903
312.80,0.3453
313.00,0.4240
313.20,0.5252
313.40,0.6566
313.60,0.8162
313.80,1.0195
314.00,1.2666
314.20,1.5747
314.40,1.9318
314.60,2.3477
314.80,2.8160
315.00,3.2734
315.20,3.7915
315.40,4.3792
315.60,5.0434
315.80,5.8176
316.00,6.6744
316.20,7.6024
316.40,8.5563
316.60,9.5807
316.80,10.5936
317.00,11.6317
317.20,12.6787
317.40,13.7213
317.60,14.7774
317.80,15.4942
318.00,16.5826
318.20,17.6874
318.40,18.7326
318.60,19.8446
318.80,20.9515
319.00,21.9287
319.20,22.9395
319.40,23.8893
319.60,24.8236
319.80,25.6545
320.00,26.5234
320.20,27.4021
320.40,28.2443
320.60,29.1196
320.80,29.9157
321.00,30.7255
321.20,31.4800
321.40,32.2322
321.60,32.9206
321.80,33.6925
322.00,34.3158
322.20,34.9334
322.40,35.6218
322.60,36.2128
322.80,36.8573
323.00,37.3734
323.20,37.9247
323.40,38.4746
323.60,39.0260
323.80,39.5045
324.00,40.0043
324.20,40.4218
324.40,40.8932
324.60,41.2250
324.80,41.5657
325.00,41.9786
325.20,42.2891
325.40,42.6665
325.60,42.9790
325.80,43.2461
326.00,43.5801
326.20,43.8462
326.40,44.1938
326.60,44.4255
326.80,44.6792
327.00,44.8766
327.20,45.1067
327.40,45.3208
327.60,45.4765
327.80,45.7189
328.00,45.9333
328.20,46.1170
328.40,46.3165
328.60,46.4880
328.80,46.6237
329.00,46.8451
329.20,46.9959
329.40,47.1246
329.60,47.2901
329.80,47.5028
330.00,47.6528
330.20,47.7789
330.40,47.9626
330.60,47.9959
330.80,48.2635
331.00,48.3904
331.20,48.5200
331.40,48.7252
331.60,48.8610
331.80,49.0513
332.00,49.1966
332.20,49.3870
332.40,49.5771
332.60,49.6977
332.80,49.8704
333.00,50.0435
333.20,50.2408
333.40,50.3585
333.60,50.5014
333.80,50.6618
334.00,50.7451
334.20,50.9197
334.40,51.0287
334.60,51.1745
334.80,51.3305
335.00,51.4374
335.20,51.5628
335.40,51.6512
335.60,51.7662
335.80,51.8533
336.00,51.9585
336.20,52.0440
336.40,52.1566
336.60,52.1828
336.80,52.2896
337.00,52.3582
337.20,52.4044
337.40,52.4993
337.60,52.5368
337.80,52.5630
338.00,52.6515
338.20,52.7090
338.40,52.6971
338.60,52.7164
338.80,52.7338
339.00,52.8069
339.20,52.7971
339.40,52.8503
339.60,52.8589
339.80,52.8119
340.00,52.7519
340.20,52.8541
340.40,52.9416
340.60,52.9395
340.80,52.9526
341.00,52.9755
341.20,52.9700
341.40,53.0866
341.60,53.0838
341.80,53.1340
342.00,53.1782
342.20,53.2475
342.40,53.2598
342.60,53.3157
342.80,53.3808
343.00,53.4198
343.20,53.4952
343.40,53.6227
343.60,53.6717
343.80,53.7602
344.00,53.8537
344.20,53.9865
344.40,54.1024
344.60,54.1989
344.80,54.2886
345.00,54.4500
345.20,54.4577
345.40,54.6164
345.60,54.7001
345.80,54.8748
346.00,54.9909
346.20,55.0557
346.40,55.2122
346.60,55.3305
346.80,55.3751
347.00,55.4690
347.20,55.6518
347.40,55.7601
347.60,55.7732
347.80,55.9021
348.00,56.0364
348.20,56.0822
348.40,56.1587
348.60,56.2938
348.80,56.4073
349.00,56.4211
349.20,56.4713
349.40,56.5692
349.60,56.6086
349.80,56.7074
350.00,56.6628
350.20,56.7559
350.40,56.8189
350.60,56.7865
350.80,56.7850
351.00,56.8533
351.20,56.8208
351.40,56.9193
351.60,56.9101
351.80,56.9401
352.00,56.9769
352.20,57.0584
352.40,56.9844
352.60,57.0177
352.80,56.9749
353.00,56.9682
353.20,57.0255
353.40,57.1460
353.60,57.0304
353.80,57.0720
354.00,57.0695
354.20,57.1070
354.40,57.0708
354.60,57.0949
354.80,57.0227
355.00,57.0605
355.20,57.1524
355.40,57.1403
355.60,57.1521
355.80,57.1707
356.00,57.2400
356.20,57.2391
356.40,57.2401
356.60,57.3073
356.80,57.4164
357.00,57.4371
357.20,57.5227
357.40,57.5972
357.60,57.6522
357.80,57.7523
358.00,57.7792
358.20,57.9130
358.40,58.0055
358.60,58.0391
358.80,58.1530
359.00,58.1532
359.20,58.2617
359.40,58.2984
359.60,58.3438
359.80,58.4617
360.00,58.5609
360.20,58.6453
360.40,58.7285
360.60,58.8472
360.80,58.9518
361.00,59.0541
361.20,59.1002
361.40,59.3307
361.60,59.4834
361.80,59.6006
362.00,59.6532
362.20,59.8286
362.40,59.9316
362.60,59.9458
362.80,60.0413
363.00,60.0965
363.20,60.1746
363.40,60.1718
363.60,60.2474
363.80,60.2172
364.00,60.2817
