Batch,scan001
302,0.0169
302.2,0.0167
302.4,0.017
302.6,0.0168
302.8,0.0167
303,0.0173
303.2,0.0174
303.4,0.0175
303.6,0.0177
303.8,0.0181
304,0.0181
304.2,0.0182
304.4,0.0181
304.6,0.0179
304.8,0.0184
305,0.0185
305.2,0.0181
305.4,0.0182
305.6,0.0184
305.8,0.018
306,0.0181
306.2,0.0178
306.4,0.0179
306.6,0.0178
306.8,0.018
307,0.018
307.2,0.0177
307.4,0.0176
307.6,0.0174
307.8,0.0168
308,0.0172
308.2,0.0168
308.4,0.0164
308.6,0.0165
308.8,0.016
309,0.016
309.2,0.0167
309.4,0.0161
309.6,0.0163
309.8,0.016
310,0.016
310.2,0.0162
310.4,0.0163
310.6,0.0158
310.8,0.0161
311,0.0164
311.2,0.0163
311.4,0.0164
311.6,0.0162
311.8,0.0163
312,0.0164
312.2,0.0166
312.4,0.0167
312.6,0.0167
312.8,0.0165
313,0.0167
313.2,0.0165
313.4,0.0164
313.6,0.0162
313.8,0.0166
314,0.0165
314.2,0.0162
314.4,0.0164
314.6,0.016
314.8,0.0162
315,0.0162
315.2,0.0158
315.4,0.0154
315.6,0.0155
315.8,0.0161
316,0.0157
316.2,0.0157
316.4,0.0162
316.6,0.0168
316.8,0.017
317,0.017
317.2,0.0173
317.4,0.0177
317.6,0.0178
317.8,0.0172
318,0.0177
318.2,0.0173
318.4,0.017
318.6,0.0176
318.8,0.0173
319,0.0173
319.2,0.0171
319.4,0.0169
319.6,0.0173
319.8,0.0173
320,0.0174
320.2,0.0171
320.4,0.0167
320.6,0.0173
320.8,0.0172
321,0.0173
321.2,0.0179
321.4,0.0167
321.6,0.0169
321.8,0.0167
322,0.0174
322.2,0.0173
322.4,0.0169
322.6,0.017
322.8,0.0175
323,0.0171
323.2,0.0172
323.4,0.0169
323.6,0.0166
323.8,0.0163
324,0.0168
324.2,0.016
324.4,0.016
324.6,0.0158
324.8,0.0157
325,0.0161
325.2,0.0166
325.4,0.016
325.6,0.0158
325.8,0.0166
326,0.0166
326.2,0.0164
326.4,0.0168
326.6,0.0163
326.8,0.0163
327,0.017
327.2,0.0162
327.4,0.0166
327.6,0.0163
327.8,0.0165
328,0.0165
328.2,0.0163
328.4,0.0164
328.6,0.0161
328.8,0.017
329,0.0162
329.2,0.0164
329.4,0.0161
329.6,0.0164
329.8,0.0165
330,0.0165
330.2,0.0166
330.4,0.0166
330.6,0.0165
330.8,0.017
331,0.0167
331.2,0.0164
331.4,0.0162
331.6,0.0167
331.8,0.0161
332,0.0161
332.2,0.0163
332.4,0.0161
332.6,0.0164
332.8,0.0162
333,0.0161
333.2,0.0155
333.4,0.0158
333.6,0.0155
333.8,0.0158
334,0.0157
334.2,0.0161
334.4,0.0162
334.6,0.0162
334.8,0.0163
335,0.0157
335.2,0.0159
335.4,0.0158
335.6,0.0159
335.8,0.0155
336,0.016
336.2,0.0157
336.4,0.0157
336.6,0.016
336.8,0.0161
337,0.0158
337.2,0.0156
337.4,0.0158
337.6,0.0155
337.8,0.0157
338,0.0155
338.2,0.0158
338.4,0.0155
338.6,0.0155
338.8,0.0155
339,0.0158
339.2,0.0154
339.4,0.0157
339.6,0.0158
339.8,0.0157
340,0.0155
340.2,0.0159
340.4,0.0154
340.6,0.0156
340.8,0.0159
341,0.0155
341.2,0.0159
341.4,0.0158
341.6,0.0157
341.8,0.0152
342,0.0153
342.2,0.0154
342.4,0.0158
342.6,0.0158
342.8,0.0158
343,0.016
343.2,0.0159
343.4,0.0156
343.6,0.0158
343.8,0.0156
344,0.0162
344.2,0.0153
344.4,0.0157
344.6,0.0158
344.8,0.0156
345,0.0159
345.2,0.0154
345.4,0.0155
345.6,0.0155
345.8,0.016
346,0.0154
346.2,0.0154
346.4,0.0157
346.6,0.0155
346.8,0.0154
347,0.0153
347.2,0.0158
347.4,0.0158
347.6,0.0157
347.8,0.016
348,0.0158
348.2,0.0158
348.4,0.0163
348.6,0.0162
348.8,0.0158
349,0.0163
349.2,0.0158
349.4,0.0162
349.6,0.0163
349.8,0.0159
350,0.0161
350.2,0.0163
350.4,0.0164
350.6,0.0162
350.8,0.016
351,0.0162
351.2,0.0165
351.4,0.0163
351.6,0.0162
351.8,0.0163
352,0.0166
352.2,0.0166
352.4,0.0165
352.6,0.0168
352.8,0.0168
353,0.0164
353.2,0.017
353.4,0.0172
353.6,0.0167
353.8,0.0164
354,0.017
354.2,0.0169
354.4,0.0168
354.6,0.0164
354.8,0.0168
355,0.0172
355.2,0.0171
355.4,0.0169
355.6,0.0172
355.8,0.0174
356,0.0175
356.2,0.0169
356.4,0.0174
356.6,0.0173
356.8,0.0172
357,0.0169
357.2,0.0171
357.4,0.0167
357.6,0.0165
357.8,0.0167
358,0.0162
358.2,0.017
358.4,0.0164
358.6,0.0161
358.8,0.0158
359,0.0166
359.2,0.0165
359.4,0.0163
359.6,0.017
359.8,0.0165
360,0.0166
360.2,0.0164
360.4,0.0163
360.6,0.0164
360.8,0.0161
361,0.0158
361.2,0.0156
361.4,0.015
361.6,0.0141
361.8,0.0145
362,0.0141
362.2,0.0138
362.4,0.0139
362.6,0.0135
362.8,0.0136
363,0.0141
363.2,0.0138
363.4,0.0147
363.6,0.0149
363.8,0.0149
364,0.0152
364.2,0.015
364.4,0.0153
364.6,0.0153
364.8,0.0152
365,0.0152
365.2,0.0151
365.4,0.0153
365.6,0.015
365.8,0.0151
366,0.015
366.2,0.0144
366.4,0.014
366.6,0.0142
366.8,0.0138
367,0.0144
367.2,0.0139
367.4,0.0138
367.6,0.0136
367.8,0.014
368,0.014
368.2,0.0137
368.4,0.0133
368.6,0.0135
368.8,0.0131
369,0.0127
369.2,0.013
369.4,0.0128
369.6,0.0131
369.8,0.0122
370,0.012
370.2,0.0128
370.4,0.0124
370.6,0.0125
370.8,0.0121
371,0.0124
371.2,0.0123
371.4,0.0123
371.6,0.0121
371.8,0.0123
372,0.0127
372.2,0.0124
372.4,0.0123
372.6,0.0122
372.8,0.0119
373,0.0118
373.2,0.012
373.4,0.0121
373.6,0.0116
373.8,0.0117
374,0.0117
374.2,0.0115
374.4,0.0111
374.6,0.0117
374.8,0.0115
375,0.0115
375.2,0.0115
375.4,0.0113
375.6,0.0116
375.8,0.0114
376,0.0115
376.2,0.0114
376.4,0.0121
376.6,0.0115
376.8,0.0113
377,0.0113
377.2,0.0121
377.4,0.0116
377.6,0.0115
377.8,0.0115
378,0.0116
378.2,0.0118
378.4,0.0115
378.6,0.0119
378.8,0.0116
379,0.0117
379.2,0.012
379.4,0.0117
379.6,0.0115
379.8,0.0113
380,0.0115
380.2,0.0118
380.4,0.0112
380.6,0.0116
380.8,0.0123
381,0.0118
381.2,0.0115
381.4,0.0119
381.6,0.0117
381.8,0.0119
382,0.0118
382.2,0.0117
382.4,0.0116
382.6,0.0118
382.8,0.0114
383,0.0123
383.2,0.0117
383.4,0.012
383.6,0.0121
383.8,0.0122
384,0.0119
384.2,0.0119
384.4,0.0119
384.6,0.0118
384.8,0.0113
385,0.0122
385.2,0.0117
385.4,0.0116
385.6,0.0116
385.8,0.012
386,0.0124
386.2,0.0115
386.4,0.0118
386.6,0.0119
386.8,0.0118
387,0.012
387.2,0.0118
387.4,0.0121
387.6,0.0116
387.8,0.0117
388,0.0123
388.2,0.0119
388.4,0.0121
388.6,0.0121
388.8,0.0121
389,0.0121
389.2,0.0116
389.4,0.0116
389.6,0.0118
389.8,0.0119
390,0.0117
390.2,0.0117
390.4,0.0117
390.6,0.0117
390.8,0.012
391,0.012
391.2,0.0115
391.4,0.0117
391.6,0.0116
391.8,0.012
392,0.012
392.2,0.0117
392.4,0.0123
392.6,0.0113
392.8,0.0115
393,0.0117
393.2,0.0116
393.4,0.012
393.6,0.012
393.8,0.0116
394,0.0117
394.2,0.0117
394.4,0.0117
394.6,0.0118
394.8,0.0119
395,0.0116
395.2,0.0116
395.4,0.0122
395.6,0.012
395.8,0.0119
396,0.0121
396.2,0.0119
396.4,0.0119
396.6,0.012
396.8,0.0117
397,0.0124
397.2,0.012
397.4,0.0119
397.6,0.0117
397.8,0.0121
398,0.0113
398.2,0.012
398.4,0.0115
398.6,0.0116
398.8,0.0116
399,0.0118
399.2,0.0114
399.4,0.0112
399.6,0.0115
399.8,0.0117
400,0.0117
400.2,0.0116
400.4,0.0115
400.6,0.0113
400.8,0.0116
401,0.0115
401.2,0.0111
401.4,0.0112
401.6,0.0112
401.8,0.0111
402,0.0114
402.2,0.0115
402.4,0.0112
402.6,0.0109
402.8,0.0112
403,0.011
403.2,0.0111
403.4,0.0114
403.6,0.0112
403.8,0.0114
404,0.0108
404.2,0.0111
404.4,0.0113
404.6,0.0108
404.8,0.0115
405,0.0109
405.2,0.011
405.4,0.0113
405.6,0.0112
405.8,0.0111
406,0.0109
406.2,0.0109
406.4,0.0112
406.6,0.0107
406.8,0.0108
407,0.0105
407.2,0.0107
407.4,0.0108
407.6,0.0113
407.8,0.0106
408,0.0107
408.2,0.0107
408.4,0.0103
408.6,0.0106
408.8,0.0103
409,0.0108
409.2,0.0107
409.4,0.0104
409.6,0.0103
409.8,0.01
410,0.0104
410.2,0.0099
410.4,0.0102
410.6,0.0104
410.8,0.0102
411,0.0103
411.2,0.0103
411.4,0.0099
411.6,0.0093
411.8,0.0098
412,0.0097
412.2,0.0098
412.4,0.0095
412.6,0.0097
412.8,0.0095
413,0.0096
413.2,0.009
413.4,0.0091
413.6,0.0098
413.8,0.0092
414,0.0097
414.2,0.009
414.4,0.0093
414.6,0.009
414.8,0.0092
415,0.0091
415.2,0.0091
415.4,0.0088
415.6,0.0089
415.8,0.0088
416,0.0086
416.2,0.0089
416.4,0.0087
416.6,0.0084
416.8,0.0089
417,0.0087
417.2,0.0086
417.4,0.0089
417.6,0.0085
417.8,0.0085
418,0.0085
418.2,0.0083
418.4,0.0084
418.6,0.0086
418.8,0.0083
419,0.0084
419.2,0.0087
419.4,0.0084
419.6,0.0087
419.8,0.0084
420,0.0085
420.2,0.0082
420.4,0.0084
420.6,0.0086
420.8,0.0084
421,0.0082
421.2,0.0086
421.4,0.0083
421.6,0.0087
421.8,0.0085
422,0.0086
422.2,0.0087
422.4,0.0086
422.6,0.0083
422.8,0.0085
423,0.0081
423.2,0.0084
423.4,0.0083
423.6,0.0082
423.8,0.0083
424,0.0084
424.2,0.0081
424.4,0.0082
424.6,0.0083
424.8,0.0081
425,0.0082
425.2,0.0084
425.4,0.0087
425.6,0.0082
425.8,0.0088
426,0.0084
426.2,0.0084
426.4,0.0079
426.6,0.0082
426.8,0.0085
427,0.0082
427.2,0.0083
427.4,0.008
427.6,0.0087
427.8,0.0085
428,0.0084
428.2,0.0082
428.4,0.0084
428.6,0.0084
428.8,0.0082
429,0.0081
429.2,0.0083
429.4,0.008
429.6,0.0081
429.8,0.0084
430,0.0086
430.2,0.0083
430.4,0.0081
430.6,0.0083
430.8,0.0085
431,0.0081
431.2,0.0085
431.4,0.0085
431.6,0.0079
431.8,0.0085
432,0.0081
432.2,0.0085
432.4,0.008
432.6,0.0082
432.8,0.0082
433,0.008
433.2,0.0083
433.4,0.0083
433.6,0.0084
433.8,0.0087
434,0.0087
434.2,0.0082
434.4,0.0083
434.6,0.0084
434.8,0.0083
435,0.0086
435.2,0.0083
435.4,0.0083
435.6,0.0085
435.8,0.0085
436,0.0088
436.2,0.0086
436.4,0.0085
436.6,0.0083
436.8,0.0084
437,0.0081
437.2,0.0084
437.4,0.0084
437.6,0.0085
437.8,0.0088
438,0.009
438.2,0.0083
438.4,0.0084
438.6,0.0084
438.8,0.008
439,0.0089
439.2,0.0083
439.4,0.009
439.6,0.0087
439.8,0.0085
440,0.0081
440.2,0.009
440.4,0.0086
440.6,0.0086
440.8,0.0089
441,0.0087
441.2,0.0089
441.4,0.0085
441.6,0.0092
441.8,0.0085
442,0.0091
442.2,0.0089
442.4,0.009
442.6,0.0085
442.8,0.009
443,0.0088
443.2,0.0091
443.4,0.0091
443.6,0.0089
443.8,0.0092
444,0.0093
444.2,0.0091
444.4,0.0091
444.6,0.0091
444.8,0.0089
445,0.0092
445.2,0.0092
445.4,0.0092
445.6,0.0089
445.8,0.0092
446,0.0094
446.2,0.0094
446.4,0.009
446.6,0.0089
446.8,0.0091
447,0.0094
447.2,0.0094
447.4,0.0095
447.6,0.0092
447.8,0.0094
448,0.0095
448.2,0.0095
448.4,0.0097
448.6,0.0098
448.8,0.0096
449,0.0103
449.2,0.0105
449.4,0.0103
449.6,0.01
449.8,0.0101
450,0.0106
450.2,0.0107
450.4,0.0112
450.6,0.0112
450.8,0.0106
451,0.0103
451.2,0.011
451.4,0.0111
451.6,0.011
451.8,0.0113
452,0.0114
452.2,0.0114
452.4,0.0114
452.6,0.0117
452.8,0.0115
453,0.0111
453.2,0.0113
453.4,0.0112
453.6,0.0116
453.8,0.0115
454,0.0115
454.2,0.0119
454.4,0.0118
454.6,0.0119
454.8,0.0116
455,0.0119
455.2,0.0118
455.4,0.012
455.6,0.0121
455.8,0.0122
456,0.0125
456.2,0.0123
456.4,0.0124
456.6,0.0124
456.8,0.0122
457,0.0125
457.2,0.013
457.4,0.0128
457.6,0.0125
457.8,0.0129
458,0.0129
458.2,0.0132
458.4,0.0131
458.6,0.0131
458.8,0.0132
459,0.0133
459.2,0.0128
459.4,0.0131
459.6,0.0127
459.8,0.0127
460,0.0127
460.2,0.0128
460.4,0.0132
460.6,0.0131
460.8,0.0129
461,0.013
461.2,0.013
461.4,0.0126
461.6,0.0131
461.8,0.0131
462,0.0132
462.2,0.013
462.4,0.0134
462.6,0.0131
462.8,0.0138
463,0.013
463.2,0.0135
463.4,0.013
463.6,0.0135
463.8,0.0138
464,0.0131
464.2,0.0132
464.4,0.013
464.6,0.0133
464.8,0.0131
465,0.0133
465.2,0.0129
465.4,0.0132
465.6,0.013
465.8,0.0131
466,0.0127
466.2,0.0127
466.4,0.0128
466.6,0.0127
466.8,0.0119
467,0.0124
467.2,0.0121
467.4,0.0119
467.6,0.0118
467.8,0.012
468,0.0118
468.2,0.0119
468.4,0.0116
468.6,0.0119
468.8,0.0117
469,0.0115
469.2,0.0118
469.4,0.0112
469.6,0.0114
469.8,0.011
470,0.011
470.2,0.0103
470.4,0.0109
470.6,0.0105
470.8,0.01
471,0.0101
471.2,0.0107
471.4,0.0104
471.6,0.0105
471.8,0.0101
472,0.0104
472.2,0.0096
472.4,0.0095
472.6,0.0092
472.8,0.0095
473,0.0092
473.2,0.0089
473.4,0.0087
473.6,0.0091
473.8,0.0087
474,0.0085
474.2,0.0082
474.4,0.0083
474.6,0.0085
474.8,0.0082
475,0.0085
475.2,0.0083
475.4,0.0081
475.6,0.0085
475.8,0.0083
476,0.0078
476.2,0.0073
476.4,0.0076
476.6,0.0077
476.8,0.0074
477,0.0072
477.2,0.007
477.4,0.007
477.6,0.0071
477.8,0.0072
478,0.0073
478.2,0.0071
478.4,0.0071
478.6,0.0068
478.8,0.0066
479,0.0067
479.2,0.0067
479.4,0.0064
479.6,0.0068
479.8,0.0066
480,0.0062
480.2,0.0068
480.4,0.0061
480.6,0.0061
480.8,0.0059
481,0.006
481.2,0.0067
481.4,0.0062
481.6,0.0059
481.8,0.0058
482,0.006
482.2,0.0059
482.4,0.006
482.6,0.0057
482.8,0.0055
483,0.0056
483.2,0.0052
483.4,0.0054
483.6,0.0051
483.8,0.0046
484,0.0046
484.2,0.0045
484.4,0.0047
484.6,0.0047
484.8,0.0048
485,0.0048
485.2,0.0051
485.4,0.0047
485.6,0.0051
485.8,0.0046
486,0.0047
486.2,0.0052
486.4,0.0046
486.6,0.0046
486.8,0.0044
487,0.0045
487.2,0.0047
487.4,0.0043
487.6,0.0045
487.8,0.0045
488,0.0045
488.2,0.0045
488.4,0.0044
488.6,0.0043
488.8,0.0046
489,0.005
489.2,0.0048
489.4,0.0047
489.6,0.005
489.8,0.0047
490,0.0049
490.2,0.0051
490.4,0.0052
490.6,0.0049
490.8,0.0047
491,0.0047
491.2,0.0047
491.4,0.0047
491.6,0.0044
491.8,0.0049
492,0.0048
492.2,0.0047
492.4,0.0052
492.6,0.0051
492.8,0.0048
493,0.0049
493.2,0.0049
493.4,0.0047
493.6,0.005
493.8,0.0047
494,0.0049
494.2,0.0043
494.4,0.0046
494.6,0.0049
494.8,0.0045
495,0.0043
495.2,0.0049
495.4,0.0055
495.6,0.0045
495.8,0.0053
496,0.0048
496.2,0.0045
496.4,0.0046
496.6,0.0047
496.8,0.0052
497,0.0049
497.2,0.0049
497.4,0.0047
497.6,0.0052
497.8,0.0052
498,0.0053
498.2,0.0056
498.4,0.0052
498.6,0.0053
498.8,0.0052
499,0.0055
499.2,0.0056
499.4,0.0055
499.6,0.0054
499.8,0.0054
500,0.0056
