Batch,scan002
302.4,0.0128
302.6,0.0131
302.8,0.0128
303,0.0134
303.2,0.0136
303.4,0.0136
303.6,0.0137
303.8,0.0141
304,0.014
304.2,0.0142
304.4,0.0142
304.6,0.014
304.8,0.014
305,0.0142
305.2,0.014
305.4,0.0143
305.6,0.0137
305.8,0.0136
306,0.0135
306.2,0.0134
306.4,0.0134
306.6,0.013
306.8,0.0128
307,0.0128
307.2,0.013
307.4,0.0124
307.6,0.0123
307.8,0.0117
308,0.0115
308.2,0.0114
308.4,0.0112
308.6,0.0109
308.8,0.0108
309,0.0104
309.2,0.0109
309.4,0.0106
309.6,0.0105
309.8,0.0103
310,0.0106
310.2,0.0103
310.4,0.0103
310.6,0.01
310.8,0.0104
311,0.0106
311.2,0.011
311.4,0.0108
311.6,0.0109
311.8,0.0106
312,0.011
312.2,0.0107
312.4,0.0111
312.6,0.011
312.8,0.011
313,0.0112
313.2,0.0109
313.4,0.011
313.6,0.0116
313.8,0.0113
314,0.0111
314.2,0.0115
314.4,0.0116
314.6,0.0114
314.8,0.0113
315,0.0113
315.2,0.0111
315.4,0.0108
315.6,0.0113
315.8,0.0112
316,0.0117
316.2,0.012
316.4,0.0126
316.6,0.0128
316.8,0.0128
317,0.0129
317.2,0.0137
317.4,0.0133
317.6,0.0132
317.8,0.0134
318,0.0135
318.2,0.0134
318.4,0.0133
318.6,0.0134
318.8,0.0135
319,0.0134
319.2,0.0137
319.4,0.0132
319.6,0.0137
319.8,0.0129
320,0.0131
320.2,0.0129
320.4,0.0127
320.6,0.013
320.8,0.0128
321,0.0128
321.2,0.0131
321.4,0.0119
321.6,0.0125
321.8,0.0121
322,0.0125
322.2,0.0117
322.4,0.0119
322.6,0.012
322.8,0.0122
323,0.0119
323.2,0.0122
323.4,0.012
323.6,0.0112
323.8,0.0113
324,0.0111
324.2,0.0113
324.4,0.0107
324.6,0.0106
324.8,0.0103
325,0.0104
325.2,0.0106
325.4,0.0101
325.6,0.0106
325.8,0.011
326,0.0109
326.2,0.0108
326.4,0.0107
326.6,0.0101
326.8,0.0105
327,0.0105
327.2,0.0111
327.4,0.0107
327.6,0.0104
327.8,0.0105
328,0.0103
328.2,0.0102
328.4,0.0104
328.6,0.011
328.8,0.0101
329,0.0105
329.2,0.0102
329.4,0.0103
329.6,0.0104
329.8,0.0102
330,0.011
330.2,0.0104
330.4,0.0109
330.6,0.0104
330.8,0.0105
331,0.0106
331.2,0.0104
331.4,0.0109
331.6,0.0103
331.8,0.0105
332,0.0108
332.2,0.01
332.4,0.0103
332.6,0.0103
332.8,0.01
333,0.0102
333.2,0.01
333.4,0.0105
333.6,0.0101
333.8,0.0105
334,0.0103
334.2,0.0104
334.4,0.0103
334.6,0.0104
334.8,0.0105
335,0.0102
335.2,0.0104
335.4,0.0104
335.6,0.0095
335.8,0.0101
336,0.0103
336.2,0.0105
336.4,0.0102
336.6,0.0101
336.8,0.0101
337,0.0101
337.2,0.0105
337.4,0.0104
337.6,0.0104
337.8,0.01
338,0.0099
338.2,0.0097
338.4,0.0099
338.6,0.0104
338.8,0.0105
339,0.0099
339.2,0.0101
339.4,0.0103
339.6,0.0106
339.8,0.0102
340,0.0106
340.2,0.0102
340.4,0.0104
340.6,0.0105
340.8,0.0106
341,0.0104
341.2,0.0104
341.4,0.0102
341.6,0.0105
341.8,0.0101
342,0.0102
342.2,0.011
342.4,0.0106
342.6,0.0109
342.8,0.0107
343,0.0104
343.2,0.0109
343.4,0.0108
343.6,0.0108
343.8,0.0107
344,0.0107
344.2,0.0112
344.4,0.0107
344.6,0.011
344.8,0.0104
345,0.0102
345.2,0.0108
345.4,0.0107
345.6,0.0104
345.8,0.0105
346,0.0104
346.2,0.0109
346.4,0.0113
346.6,0.0113
346.8,0.0114
347,0.0112
347.2,0.0111
347.4,0.011
347.6,0.0112
347.8,0.0113
348,0.0116
348.2,0.0117
348.4,0.0118
348.6,0.0119
348.8,0.0112
349,0.0119
349.2,0.0122
349.4,0.0112
349.6,0.0117
349.8,0.0116
350,0.0118
350.2,0.0121
350.4,0.012
350.6,0.0124
350.8,0.0119
351,0.0122
351.2,0.0119
351.4,0.0121
351.6,0.0127
351.8,0.0127
352,0.0121
352.2,0.0124
352.4,0.0123
352.6,0.0127
352.8,0.0128
353,0.0131
353.2,0.0124
353.4,0.0121
353.6,0.0128
353.8,0.013
354,0.0126
354.2,0.0127
354.4,0.0131
354.6,0.0133
354.8,0.0127
355,0.0128
355.2,0.0133
355.4,0.0133
355.6,0.0131
355.8,0.0133
356,0.0133
356.2,0.0133
356.4,0.0139
356.6,0.0133
356.8,0.0133
357,0.0135
357.2,0.0131
357.4,0.013
357.6,0.0124
357.8,0.0125
358,0.0123
358.2,0.0117
358.4,0.0123
358.6,0.0122
358.8,0.0124
359,0.0126
359.2,0.0128
359.4,0.0129
359.6,0.0127
359.8,0.0127
360,0.0127
360.2,0.0126
360.4,0.0129
360.6,0.0126
360.8,0.0125
361,0.0121
361.2,0.0116
361.4,0.0112
361.6,0.0112
361.8,0.0109
362,0.0106
362.2,0.0105
362.4,0.0101
362.6,0.0104
362.8,0.0101
363,0.0102
363.2,0.0104
363.4,0.0112
363.6,0.0111
363.8,0.0114
364,0.0116
364.2,0.0115
364.4,0.0116
364.6,0.0118
364.8,0.0119
365,0.0115
365.2,0.0119
365.4,0.0115
365.6,0.0117
365.8,0.0112
366,0.0113
366.2,0.0112
366.4,0.0109
366.6,0.0112
366.8,0.0105
367,0.0105
367.2,0.0103
367.4,0.0101
367.6,0.0105
367.8,0.0108
368,0.0108
368.2,0.0102
368.4,0.0103
368.6,0.0098
368.8,0.0102
369,0.0099
369.2,0.0096
369.4,0.0095
369.6,0.0102
369.8,0.0089
370,0.0092
370.2,0.0092
370.4,0.0091
370.6,0.0093
370.8,0.0087
371,0.0091
371.2,0.0092
371.4,0.0088
371.6,0.009
371.8,0.0088
372,0.0089
372.2,0.0089
372.4,0.0092
372.6,0.0095
372.8,0.0095
373,0.0085
373.2,0.0085
373.4,0.0083
373.6,0.0087
373.8,0.0089
374,0.0084
374.2,0.0087
374.4,0.0084
374.6,0.0084
374.8,0.009
375,0.0087
375.2,0.0086
375.4,0.008
375.6,0.008
375.8,0.0087
376,0.0087
376.2,0.0081
376.4,0.0088
376.6,0.0084
376.8,0.0084
377,0.0088
377.2,0.0086
377.4,0.0092
377.6,0.0083
377.8,0.0087
378,0.0088
378.2,0.0083
378.4,0.009
378.6,0.0092
378.8,0.0082
379,0.0087
379.2,0.0086
379.4,0.0087
379.6,0.0089
379.8,0.0082
380,0.0088
380.2,0.0086
380.4,0.008
380.6,0.0088
380.8,0.0088
381,0.0091
381.2,0.0083
381.4,0.0089
381.6,0.0091
381.8,0.0086
382,0.0091
382.2,0.0091
382.4,0.0096
382.6,0.009
382.8,0.0087
383,0.0089
383.2,0.0086
383.4,0.0084
383.6,0.0088
383.8,0.0085
384,0.0094
384.2,0.0089
384.4,0.0088
384.6,0.0092
384.8,0.0088
385,0.0082
385.2,0.0094
385.4,0.0092
385.6,0.0091
385.8,0.0088
386,0.0091
386.2,0.0089
386.4,0.0086
386.6,0.0085
386.8,0.0087
387,0.0089
387.2,0.0088
387.4,0.0094
387.6,0.0092
387.8,0.0094
388,0.009
388.2,0.0086
388.4,0.0095
388.6,0.0092
388.8,0.0094
389,0.0092
389.2,0.009
389.4,0.0088
389.6,0.0087
389.8,0.0088
390,0.0087
390.2,0.0095
390.4,0.0085
390.6,0.0094
390.8,0.0089
391,0.0087
391.2,0.0087
391.4,0.0091
391.6,0.0091
391.8,0.0082
392,0.0094
392.2,0.0092
392.4,0.0097
392.6,0.0096
392.8,0.0091
393,0.0095
393.2,0.009
393.4,0.0092
393.6,0.0091
393.8,0.0091
394,0.009
394.2,0.0094
394.4,0.0094
394.6,0.009
394.8,0.0091
395,0.0092
395.2,0.0092
395.4,0.0092
395.6,0.0091
395.8,0.0094
396,0.0094
396.2,0.009
396.4,0.0091
396.6,0.0092
396.8,0.009
397,0.0092
397.2,0.0095
397.4,0.0089
397.6,0.0096
397.8,0.0087
398,0.0092
398.2,0.0094
398.4,0.0091
398.6,0.009
398.8,0.0096
399,0.0091
399.2,0.0092
399.4,0.0091
399.6,0.0092
399.8,0.0094
400,0.009
400.2,0.0084
400.4,0.0087
400.6,0.0091
400.8,0.0092
401,0.0095
401.2,0.0084
401.4,0.0086
401.6,0.0082
401.8,0.0084
402,0.0085
402.2,0.0086
402.4,0.0085
402.6,0.008
402.8,0.0084
403,0.0089
403.2,0.008
403.4,0.0086
403.6,0.0087
403.8,0.0087
404,0.0082
404.2,0.0088
404.4,0.0085
404.6,0.0083
404.8,0.0087
405,0.0086
405.2,0.0084
405.4,0.0085
405.6,0.0082
405.8,0.0085
406,0.0081
406.2,0.0078
406.4,0.0087
406.6,0.0083
406.8,0.0079
407,0.0084
407.2,0.0079
407.4,0.0084
407.6,0.0081
407.8,0.008
408,0.008
408.2,0.0083
408.4,0.0088
408.6,0.0083
408.8,0.0081
409,0.0078
409.2,0.0082
409.4,0.0078
409.6,0.0076
409.8,0.0083
410,0.0077
410.2,0.0078
410.4,0.0074
410.6,0.0077
410.8,0.0073
411,0.0078
411.2,0.0077
411.4,0.0077
411.6,0.0075
411.8,0.0077
412,0.0074
412.2,0.0074
412.4,0.0071
412.6,0.0071
412.8,0.0071
413,0.007
413.2,0.0071
413.4,0.0069
413.6,0.0073
413.8,0.0069
414,0.0071
414.2,0.0065
414.4,0.0075
414.6,0.0072
414.8,0.0069
415,0.0067
415.2,0.0066
415.4,0.0068
415.6,0.0067
415.8,0.0061
416,0.0068
416.2,0.0068
416.4,0.0064
416.6,0.0064
416.8,0.0063
417,0.0065
417.2,0.0066
417.4,0.0067
417.6,0.0064
417.8,0.0063
418,0.0064
418.2,0.0064
418.4,0.0063
418.6,0.0061
418.8,0.0063
419,0.0064
419.2,0.006
419.4,0.0064
419.6,0.0063
419.8,0.0062
420,0.006
420.2,0.0064
420.4,0.0059
420.6,0.0061
420.8,0.0067
421,0.006
421.2,0.006
421.4,0.0061
421.6,0.0062
421.8,0.006
422,0.0065
422.2,0.0058
422.4,0.0061
422.6,0.0059
422.8,0.0062
423,0.0063
423.2,0.0063
423.4,0.0059
423.6,0.0058
423.8,0.0061
424,0.0059
424.2,0.0058
424.4,0.006
424.6,0.0061
424.8,0.006
425,0.0061
425.2,0.0058
425.4,0.006
425.6,0.0062
425.8,0.0056
426,0.0058
426.2,0.0061
426.4,0.0061
426.6,0.0057
426.8,0.0063
427,0.0061
427.2,0.0058
427.4,0.006
427.6,0.006
427.8,0.0062
428,0.0057
428.2,0.0058
428.4,0.0062
428.6,0.0052
428.8,0.0058
429,0.0061
429.2,0.0056
429.4,0.0058
429.6,0.0061
429.8,0.0066
430,0.0061
430.2,0.0061
430.4,0.0059
430.6,0.0059
430.8,0.0059
431,0.006
431.2,0.0063
431.4,0.0059
431.6,0.0063
431.8,0.0062
432,0.0062
432.2,0.0061
432.4,0.006
432.6,0.006
432.8,0.0058
433,0.0061
433.2,0.0062
433.4,0.006
433.6,0.0065
433.8,0.006
434,0.0064
434.2,0.0063
434.4,0.0062
434.6,0.0065
434.8,0.0065
435,0.0064
435.2,0.0064
435.4,0.0061
435.6,0.006
435.8,0.0062
436,0.0066
436.2,0.0067
436.4,0.006
436.6,0.0067
436.8,0.0064
437,0.0065
437.2,0.0067
437.4,0.0061
437.6,0.0062
437.8,0.0066
438,0.0062
438.2,0.0068
438.4,0.0066
438.6,0.0068
438.8,0.0062
439,0.0066
439.2,0.0069
439.4,0.0067
439.6,0.0065
439.8,0.0069
440,0.0065
440.2,0.0064
440.4,0.0068
440.6,0.0067
440.8,0.0071
441,0.0072
441.2,0.0068
441.4,0.007
441.6,0.0069
441.8,0.0072
442,0.0073
442.2,0.0069
442.4,0.0071
442.6,0.0067
442.8,0.0071
443,0.007
443.2,0.007
443.4,0.0072
443.6,0.007
443.8,0.007
444,0.0069
444.2,0.0066
444.4,0.007
444.6,0.0071
444.8,0.0067
445,0.007
445.2,0.0072
445.4,0.0072
445.6,0.0073
445.8,0.0072
446,0.0073
446.2,0.0072
446.4,0.007
446.6,0.0066
446.8,0.0074
447,0.0075
447.2,0.0074
447.4,0.007
447.6,0.0074
447.8,0.0071
448,0.0076
448.2,0.0079
448.4,0.0076
448.6,0.0081
448.8,0.008
449,0.008
449.2,0.0079
449.4,0.0082
449.6,0.0086
449.8,0.0085
450,0.0087
450.2,0.0089
450.4,0.009
450.6,0.0083
450.8,0.0085
451,0.0085
451.2,0.0094
451.4,0.0094
451.6,0.0091
451.8,0.0092
452,0.0094
452.2,0.0091
452.4,0.0093
452.6,0.01
452.8,0.0096
453,0.0094
453.2,0.0094
453.4,0.0091
453.6,0.0095
453.8,0.0092
454,0.0098
454.2,0.0098
454.4,0.0099
454.6,0.0099
454.8,0.0096
455,0.0102
455.2,0.01
455.4,0.0103
455.6,0.0105
455.8,0.0107
456,0.0101
456.2,0.0103
456.4,0.0106
456.6,0.0109
456.8,0.011
457,0.0112
457.2,0.011
457.4,0.0111
457.6,0.0109
457.8,0.0107
458,0.0112
458.2,0.0111
458.4,0.0118
458.6,0.0115
458.8,0.0109
459,0.0113
459.2,0.0111
459.4,0.0113
459.6,0.011
459.8,0.0113
460,0.0109
460.2,0.0108
460.4,0.0111
460.6,0.0111
460.8,0.0111
461,0.0112
461.2,0.0111
461.4,0.0113
461.6,0.0111
461.8,0.0114
462,0.0114
462.2,0.0114
462.4,0.0113
462.6,0.0116
462.8,0.0118
463,0.0115
463.2,0.0111
463.4,0.0117
463.6,0.0113
463.8,0.0114
464,0.0115
464.2,0.0117
464.4,0.0114
464.6,0.0111
464.8,0.0113
465,0.0112
465.2,0.0107
465.4,0.0113
465.6,0.0111
465.8,0.0109
466,0.0113
466.2,0.0113
466.4,0.0108
466.6,0.0107
466.8,0.0108
467,0.0104
467.2,0.0098
467.4,0.0105
467.6,0.0102
467.8,0.0101
468,0.0101
468.2,0.0103
468.4,0.0099
468.6,0.0097
468.8,0.01
469,0.0101
469.2,0.0092
469.4,0.0094
469.6,0.009
469.8,0.0093
470,0.0088
470.2,0.0086
470.4,0.0086
470.6,0.0082
470.8,0.0088
471,0.0083
471.2,0.0086
471.4,0.0087
471.6,0.0082
471.8,0.0079
472,0.0078
472.2,0.0072
472.4,0.0079
472.6,0.0071
472.8,0.0072
473,0.0074
473.2,0.0071
473.4,0.0071
473.6,0.007
473.8,0.0067
474,0.0063
474.2,0.0066
474.4,0.0067
474.6,0.0066
474.8,0.0069
475,0.0062
475.2,0.0066
475.4,0.0068
475.6,0.0064
475.8,0.0063
476,0.0059
476.2,0.006
476.4,0.0056
476.6,0.0057
476.8,0.0059
477,0.0056
477.2,0.0056
477.4,0.0052
477.6,0.0055
477.8,0.0053
478,0.0058
478.2,0.0051
478.4,0.005
478.6,0.0051
478.8,0.0051
479,0.0047
479.2,0.0051
479.4,0.005
479.6,0.0046
479.8,0.0047
480,0.005
480.2,0.0045
480.4,0.0052
480.6,0.0044
480.8,0.0043
481,0.0041
481.2,0.0044
481.4,0.0042
481.6,0.0043
481.8,0.0041
482,0.0041
482.2,0.0043
482.4,0.0041
482.6,0.0045
482.8,0.0039
483,0.004
483.2,0.0037
483.4,0.0036
483.6,0.0034
483.8,0.0029
484,0.0029
484.2,0.0028
484.4,0.003
484.6,0.003
484.8,0.0031
485,0.0032
485.2,0.0032
485.4,0.0032
485.6,0.003
485.8,0.003
486,0.003
486.2,0.0033
486.4,0.003
486.6,0.003
486.8,0.0033
487,0.0029
487.2,0.0029
487.4,0.0027
487.6,0.0029
487.8,0.0029
488,0.003
488.2,0.003
488.4,0.0029
488.6,0.0028
488.8,0.0032
489,0.0031
489.2,0.0033
489.4,0.0033
489.6,0.003
489.8,0.0032
490,0.0035
490.2,0.0036
490.4,0.0037
490.6,0.003
490.8,0.0033
491,0.0029
491.2,0.0031
491.4,0.0035
491.6,0.0031
491.8,0.0029
492,0.0027
492.2,0.003
492.4,0.0036
492.6,0.0035
492.8,0.0034
493,0.0033
493.2,0.0035
493.4,0.0033
493.6,0.0036
493.8,0.0031
494,0.0028
494.2,0.0032
494.4,0.003
494.6,0.0033
494.8,0.0035
495,0.0029
495.2,0.0033
495.4,0.0036
495.6,0.0031
495.8,0.0032
496,0.0031
496.2,0.0033
496.4,0.0031
496.6,0.004
496.8,0.0037
497,0.0036
497.2,0.0037
497.4,0.0038
497.6,0.0037
497.8,0.0036
498,0.004
498.2,0.0033
498.4,0.0035
498.6,0.0033
498.8,0.0044
499,0.0042
499.2,0.0037
499.4,0.0038
499.6,0.0043
499.8,0.0039
500,0.0042
