Batch,scan005
EV300,140607
Data Mode,A  None
Sample,"PC_22:0,MeOH,heated"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,9:30:07PM
Entries,Data Points
nm,A
494.4,0.0047
494.6,0.0057
494.8,0.0042
495,0.0047
495.2,0.0053
495.4,0.0049
495.6,0.0054
495.8,0.0052
496,0.0045
496.2,0.0052
496.4,0.0046
496.6,0.005
496.8,0.0053
497,0.0048
497.2,0.0045
497.4,0.0049
497.6,0.0053
497.8,0.005
498,0.0046
498.2,0.0051
498.4,0.005
498.6,0.0045
498.8,0.005
499,0.0052
499.2,0.0052
499.4,0.0049
499.6,0.0053
499.8,0.0048
500,0.005
500.2,0.0052
500.4,0.0049
500.6,0.0045
500.8,0.0047
501,0.0052
501.2,0.0047
501.4,0.0049
501.6,0.0055
501.8,0.0058
502,0.0053
502.2,0.0042
502.4,0.005
502.6,0.0044
502.8,0.0049
503,0.0044
503.2,0.0043
503.4,0.0048
503.6,0.0042
503.8,0.0048
504,0.0047
504.2,0.004
504.4,0.0047
504.6,0.0041
504.8,0.0044
505,0.0048
505.2,0.0044
505.4,0.0048
505.6,0.0048
505.8,0.0048
506,0.0039
506.2,0.0051
506.4,0.0052
506.6,0.0038
506.8,0.0048
507,0.0043
507.2,0.0046
507.4,0.005
