Wavelength [nm]	Transmissivity of fused quartz glass vial [%]	Transmissivity of borosilicate glass vial [%]	Transmissivity of polyvinylfluoride bag [%]	Transmissivity PVF bag with PET film [%]	Transmissivity of 4 mil polyethylene terephthalate film [%]
536.4	98.0	98.8	82.9	71.7	84.4
536.6	97.8	98.8	82.9	71.7	84.5
536.8	97.9	98.7	82.9	71.8	84.5
537.0	97.9	98.9	82.8	71.8	84.4
537.2	97.8	98.8	82.9	71.8	84.5
537.4	97.9	98.8	82.9	71.8	84.3
537.6	98.0	98.9	83.0	71.9	84.4
537.8	97.9	98.7	83.0	71.9	84.4
538.0	97.7	98.5	83.0	71.9	84.4
538.2	98.0	99.0	83.0	72.0	84.5
538.4	98.0	99.0	83.0	72.0	84.4
538.6	97.9	98.9	83.0	72.0	84.5
538.8	98.2	99.1	83.1	72.0	84.5
539.0	98.2	99.2	83.0	72.1	84.4
539.2	98.2	99.2	83.0	72.1	84.5
539.4	97.9	98.8	83.0	72.1	84.5
539.6	98.1	99.1	83.0	72.1	84.4
539.8	98.0	98.7	83.1	72.1	84.5
540.0	98.2	99.0	82.9	72.1	84.5
540.2	98.2	99.1	82.9	72.1	84.5
540.4	97.8	98.8	83.0	72.1	84.5
540.6	97.9	98.9	83.1	72.2	84.5
540.8	98.1	99.0	83.0	72.2	84.5
541.0	98.0	98.9	83.1	72.3	84.6
541.2	98.0	98.8	83.2	72.3	84.6
541.4	97.9	98.9	83.2	72.3	84.6
541.6	97.8	98.8	83.2	72.4	84.6
541.8	97.8	98.8	83.2	72.3	84.6
542.0	97.9	98.8	83.2	72.4	84.6
542.2	97.9	98.8	83.2	72.4	84.7
542.4	97.9	98.8	83.2	72.4	84.7
542.6	98.0	99.0	83.2	72.4	84.7
542.8	98.1	99.0	83.2	72.5	84.7
543.0	98.1	99.0	83.3	72.5	84.7
543.2	98.2	99.0	83.3	72.5	84.6
543.4	98.1	99.0	83.3	72.6	84.7
543.6	98.1	99.1	83.4	72.6	84.7
543.8	98.1	99.1	83.3	72.7	84.8
544.0	97.8	98.8	83.4	72.7	84.8
544.2	98.0	98.9	83.3	72.7	84.8
544.4	98.1	99.0	83.3	72.8	84.8
544.6	98.2	99.2	83.4	72.7	84.8
544.8	97.8	98.6	83.5	72.8	84.7
545.0	98.2	99.1	83.4	72.7	84.8
545.2	98.0	98.9	83.4	72.9	84.8
545.4	98.2	99.1	83.4	72.8	84.6
545.6	98.0	99.0	83.5	72.8	84.7
545.8	98.0	99.1	83.5	72.9	84.8
546.0	98.1	99.1	83.4	72.9	84.8
546.2	98.2	99.0	83.4	72.9	84.8
546.4	98.2	99.1	83.4	72.9	84.8
546.6	98.1	99.0	83.5	73.0	84.9
546.8	98.1	99.0	83.5	73.0	84.9
547.0	98.0	99.0	83.5	73.1	84.9
547.2	98.0	98.9	83.6	73.0	84.9
547.4	98.2	99.1	83.6	73.2	84.9
547.6	98.2	99.0	83.6	73.0	84.9
547.8	98.2	99.1	83.6	73.1	84.9
548.0	98.1	98.9	83.7	73.2	84.9
548.2	98.2	99.3	83.6	73.1	84.9
548.4	98.1	99.1	83.7	73.2	84.8
548.6	98.1	99.1	83.7	73.2	84.9
548.8	98.0	99.0	83.6	73.2	84.9
549.0	98.1	99.0	83.7	73.3	84.9
549.2	98.2	98.9	83.7	73.3	84.8
549.4	98.3	99.1	83.7	73.2	84.9
549.6	98.0	99.0	83.7	73.2	85.0
549.8	98.3	99.0	83.8	73.3	85.0
550.0	98.1	99.1	83.7	73.3	84.9
550.2	98.2	99.1	83.7	73.3	84.9
550.4	98.2	99.2	83.8	73.4	84.9
550.6	98.1	99.0	83.8	73.3	85.0
550.8	98.0	99.0	83.8	73.3	85.1
551.0	98.3	99.1	83.8	73.4	84.9
551.2	98.2	99.2	83.9	73.4	85.0
551.4	98.2	99.2	83.9	73.5	85.1
551.6	97.9	98.8	83.9	73.5	85.0
551.8	98.2	99.2	84.0	73.6	84.9
552.0	98.4	99.2	84.0	73.5	85.0
552.2	98.3	99.0	83.9	73.5	85.0
552.4	98.0	98.8	84.2	73.6	85.0
552.6	98.0	98.7	83.9	73.6	84.8
552.8	98.0	99.0	84.0	73.6	85.0
553.0	98.2	99.1	84.0	73.6	84.9
553.2	98.0	98.8	84.1	73.6	84.8
553.4	98.2	99.1	84.1	73.5	84.9
553.6	98.4	99.2	84.1	73.7	85.0
553.8	98.2	99.1	84.2	73.6	84.9
554.0	98.0	99.1	84.1	73.6	85.0
554.2	98.1	99.0	84.1	73.7	85.0
554.4	98.2	99.1	84.1	73.7	85.0
554.6	98.2	99.1	84.2	73.7	85.0
554.8	98.4	99.2	84.2	73.6	84.9
555.0	98.2	99.0	84.5	73.7	85.0
555.2	98.3	99.4	84.1	73.7	84.8
555.4	98.5	99.5	84.3	73.8	85.0
555.6	98.3	99.2	84.2	73.7	85.0
555.8	98.5	99.3	84.2	73.6	85.0
556.0	98.2	99.0	84.2	73.8	85.1
556.2	98.4	99.5	84.2	73.8	85.1
556.4	98.3	99.2	84.4	73.9	84.9
556.6	98.3	99.3	84.3	73.7	85.1
556.8	98.2	99.1	84.4	73.8	85.0
557.0	98.4	99.2	84.4	73.8	85.0
557.2	98.3	99.2	84.4	73.9	84.9
557.4	98.1	99.1	84.4	74.0	85.0
557.6	98.3	99.2	84.4	74.0	85.0
557.8	98.1	99.0	84.4	73.8	85.0
558.0	97.8	98.5	84.4	74.0	85.2
558.2	98.1	98.9	84.5	73.8	85.0
558.4	98.6	99.5	84.6	73.9	85.1
558.6	98.4	99.0	84.6	73.8	85.1
558.8	98.3	99.1	84.5	73.9	85.1
559.0	98.0	99.1	84.4	73.9	84.9
559.2	98.3	99.0	84.5	73.9	85.0
559.4	98.2	99.2	84.5	73.9	85.1
559.6	98.0	99.3	84.4	73.9	85.1
559.8	97.8	98.7	84.6	74.1	85.1
560.0	98.0	98.7	84.7	74.0	84.9
560.2	98.1	99.0	84.7	73.8	85.0
560.4	98.4	99.3	84.8	73.8	85.1
560.6	98.2	99.1	84.6	73.9	84.9
560.8	98.0	99.1	84.7	73.9	85.0
561.0	97.9	98.9	84.7	73.9	84.9
561.2	98.1	98.9	84.8	73.9	84.9
561.4	98.2	99.1	84.7	73.8	85.1
561.6	98.2	99.1	84.8	74.1	85.1
561.8	98.1	99.0	84.7	73.9	85.0
562.0	98.2	99.0	84.8	74.1	85.0
562.2	98.1	99.1	84.7	74.0	85.0
562.4	98.0	99.2	84.5	73.8	84.9
562.6	98.1	99.2	84.9	73.8	85.0
562.8	98.2	99.3	84.7	73.9	85.1
563.0	98.2	99.1	84.9	73.9	84.9
563.2	98.0	98.8	84.7	73.9	85.0
563.4	98.2	99.2	84.8	74.0	85.0
563.6	98.2	99.2	84.9	74.0	85.1
563.8	98.4	99.2	84.7	73.8	84.8
564.0	98.4	99.1	84.8	73.9	84.9
564.2	98.0	99.2	84.8	73.9	85.0
564.4	98.0	98.9	85.0	73.9	84.9
564.6	98.3	99.2	85.0	74.0	84.9
564.8	98.5	99.2	84.7	74.0	84.8
565.0	98.2	99.1	85.0	74.0	84.9
565.2	98.3	99.1	85.0	74.0	84.9
565.4	98.3	99.1	85.0	73.9	85.0
565.6	98.3	99.1	84.9	73.9	85.0
565.8	97.9	99.0	85.1	73.9	85.0
566.0	98.3	99.2	85.0	73.9	84.9
566.2	98.5	99.1	85.0	73.8	84.9
566.4	98.1	98.9	85.0	74.0	84.9
566.6	98.1	99.1	85.0	74.0	84.9
566.8	98.4	99.3	85.0	73.9	85.0
567.0	98.3	99.3	85.1	73.9	85.0
567.2	98.1	98.9	85.0	74.0	84.8
567.4	98.3	99.2	84.9	73.9	84.9
567.6	98.5	99.5	85.0	74.0	84.8
567.8	98.4	99.4	85.1	74.0	84.8
568.0	98.4	99.2	85.0	74.0	85.0
568.2	98.3	99.2	85.0	74.0	85.0
568.4	98.1	99.3	85.1	73.9	84.9
568.6	98.3	99.2	85.1	73.9	85.1
568.8	98.2	99.2	85.1	73.9	85.0
569.0	98.4	99.2	85.1	73.8	85.0
569.2	97.9	99.0	85.2	74.0	85.0
569.4	98.3	99.2	85.1	73.9	84.9
569.6	98.1	99.0	85.2	74.0	84.8
569.8	98.3	99.3	85.2	73.8	84.8
570.0	98.4	99.1	85.2	73.8	84.8
570.2	98.4	99.2	85.2	73.9	84.8
570.4	98.3	99.5	85.3	73.9	84.9
570.6	98.1	99.2	85.1	73.9	84.8
570.8	98.0	99.0	85.1	73.9	84.9
571.0	98.2	99.4	85.2	73.9	84.9
571.2	98.2	99.2	85.2	73.8	84.9
571.4	97.8	98.6	85.4	73.8	84.8
571.6	98.4	99.1	85.2	73.7	84.9
571.8	98.5	99.2	85.2	73.8	84.9
572.0	98.3	99.3	85.3	73.9	84.7
572.2	98.1	99.0	85.2	73.7	84.7
572.4	98.2	99.0	85.2	73.8	84.8
572.6	98.3	99.1	85.0	73.8	84.8
572.8	98.2	99.0	85.1	73.9	84.8
573.0	98.1	99.1	85.2	73.8	84.8
573.2	98.1	99.2	85.4	73.8	84.7
573.4	98.2	99.2	85.2	73.7	84.8
573.6	98.3	99.0	85.3	73.8	84.9
573.8	98.4	99.2	85.2	73.7	85.0
574.0	98.2	99.2	85.3	73.8	84.9
574.2	98.4	99.2	85.3	73.8	84.7
574.4	98.4	99.2	85.3	73.8	84.9
574.6	98.1	99.1	85.3	73.9	85.0
574.8	98.2	99.4	85.3	73.7	84.9
575.0	97.9	98.9	85.3	73.8	84.9
575.2	98.2	99.1	85.3	73.8	84.9
575.4	98.4	99.3	85.4	73.8	84.7
575.6	98.5	99.2	85.4	73.8	84.9
575.8	98.2	99.1	85.4	73.8	84.7
576.0	98.2	99.2	85.3	73.8	84.9
576.2	98.3	99.3	85.4	73.7	84.9
576.4	98.4	99.3	85.4	73.8	84.9
576.6	98.4	99.5	85.3	73.8	85.0
576.8	98.4	99.1	85.4	73.8	84.8
577.0	98.2	99.5	85.5	73.9	84.9
577.2	97.5	98.5	85.4	74.1	85.0
577.4	98.3	99.3	85.4	73.9	84.9
577.6	98.4	99.3	85.5	73.9	84.9
577.8	98.2	99.2	85.5	73.8	85.0
578.0	98.5	99.3	85.4	74.0	85.0
578.2	98.1	98.9	85.6	74.0	85.1
578.4	98.3	99.2	85.5	73.7	84.8
578.6	98.2	98.9	85.5	73.6	84.8
578.8	98.4	99.1	85.5	73.9	85.1
579.0	98.3	99.3	85.5	74.0	84.9
579.2	98.3	98.9	85.4	73.9	85.0
579.4	98.6	98.9	85.6	73.7	84.9
579.6	98.3	99.2	85.5	73.8	84.9
579.8	98.2	99.3	85.5	73.8	85.1
580.0	98.1	98.9	85.5	74.0	84.9
580.2	98.7	99.5	85.6	73.8	84.9
580.4	98.5	99.7	85.4	73.7	84.9
580.6	98.1	99.2	85.5	73.9	84.8
580.8	98.1	99.3	85.5	73.7	84.9
581.0	98.4	99.1	85.5	73.7	84.9
581.2	98.4	99.0	85.7	73.8	85.2
581.4	98.4	99.5	85.6	74.0	85.2
581.6	98.4	99.5	85.5	73.8	85.1
581.8	98.0	99.1	85.5	73.9	84.9
582.0	98.5	99.7	85.6	73.5	84.9
582.2	98.0	99.4	85.6	73.9	85.0
582.4	98.4	99.1	85.4	73.7	85.0
582.6	98.2	98.9	85.6	73.9	85.1
582.8	98.1	99.0	85.7	73.8	85.2
583.0	98.4	99.4	85.6	74.0	85.1
583.2	98.2	99.3	85.4	73.8	85.0
583.4	98.3	99.3	85.8	73.7	84.9
583.6	98.4	99.8	85.7	74.0	85.1
583.8	98.4	99.7	85.9	73.8	85.1
584.0	98.1	99.0	85.4	74.0	84.9
584.2	98.1	98.8	85.7	73.9	85.2
584.4	98.5	99.2	85.5	73.7	84.9
584.6	98.0	99.3	85.7	73.7	84.8
584.8	98.5	99.3	85.7	73.8	85.0
585.0	98.1	99.1	85.6	74.0	85.2
585.2	98.7	99.3	85.8	73.6	85.2
585.4	98.4	99.3	85.7	73.7	85.3
585.6	98.2	99.3	85.4	73.9	85.2
585.8	98.7	99.6	85.6	73.9	84.9
586.0	98.4	99.2	85.6	73.8	84.9
586.2	97.7	98.7	85.8	73.8	85.2
586.4	97.7	99.1	85.7	73.8	85.2
586.6	98.6	99.5	85.6	73.9	85.3
586.8	98.7	99.6	85.8	73.9	85.3
587.0	98.5	99.3	85.5	73.7	85.1
587.2	98.3	99.4	85.9	73.8	85.1
587.4	98.7	99.5	85.8	73.9	85.4
587.6	98.0	99.1	85.7	74.0	85.1
587.8	98.4	99.4	85.8	74.0	85.4
588.0	98.8	99.4	86.1	73.7	85.2
588.2	98.3	99.2	85.8	73.9	85.2
588.4	98.7	99.2	85.9	74.1	85.4
588.6	98.9	99.7	85.9	73.9	85.2
588.8	98.7	99.4	86.0	74.0	85.4
589.0	98.5	99.3	85.7	73.8	85.4
589.2	98.5	99.1	85.8	73.9	85.4
589.4	98.2	99.3	85.8	73.8	85.5
589.6	98.4	99.4	85.7	73.9	85.5
589.8	98.3	99.1	86.0	74.1	85.2
590.0	98.0	99.2	85.9	73.9	85.1
590.2	98.1	99.0	85.8	73.8	85.2
590.4	98.2	98.9	85.8	73.8	85.2
590.6	98.3	99.1	85.7	73.8	85.2
590.8	98.3	99.2	85.7	73.8	85.1
591.0	98.4	99.3	85.9	73.7	85.3
591.2	98.5	99.3	85.8	73.8	85.0
591.4	98.1	99.2	85.9	73.8	85.2
591.6	98.3	99.3	85.9	73.8	85.4
591.8	98.1	98.9	85.8	73.8	85.2
592.0	98.4	99.4	85.9	73.8	85.2
592.2	98.2	99.2	85.8	73.9	85.2
592.4	98.6	99.5	85.8	73.8	85.1
592.6	98.2	99.1	85.8	73.9	85.2
592.8	98.1	99.0	85.9	73.9	85.3
593.0	98.0	99.0	85.9	73.9	85.2
593.2	98.4	99.2	85.9	73.8	85.3
593.4	98.4	99.1	85.9	73.8	85.3
593.6	98.3	99.1	85.7	73.8	85.4
593.8	98.4	99.2	86.0	73.8	85.3
594.0	98.3	99.1	85.7	73.8	85.4
594.2	98.2	99.0	85.8	73.9	85.5
594.4	98.4	99.1	85.8	73.8	85.4
594.6	98.4	99.3	85.8	73.9	85.4
594.8	98.1	99.1	85.9	74.0	85.4
595.0	98.4	99.3	86.0	74.0	85.4
595.2	98.4	99.3	85.9	73.8	85.3
595.4	98.3	99.2	85.8	73.9	85.4
595.6	98.5	99.5	85.9	73.9	85.4
595.8	98.1	99.0	86.0	73.9	85.3
596.0	98.1	99.0	85.9	74.1	85.6
596.2	98.3	99.2	86.1	74.0	85.5
596.4	98.2	99.2	85.9	73.9	85.6
596.6	98.3	99.1	85.9	74.1	85.6
596.8	98.5	99.3	86.0	74.1	85.5
597.0	98.2	99.3	85.9	74.1	85.5
597.2	98.1	99.1	86.0	74.0	85.6
597.4	98.4	99.2	86.0	73.9	85.5
597.6	98.2	99.1	85.9	74.0	85.6
597.8	98.3	99.2	86.1	74.1	85.7
598.0	98.3	99.4	86.0	74.1	85.6
598.2	98.3	99.3	86.0	74.1	85.5
598.4	98.3	99.1	86.0	74.0	85.5
598.6	98.3	99.3	86.0	74.1	85.6
598.8	98.4	99.4	86.0	74.1	85.7
599.0	98.3	99.2	86.0	74.2	85.7
599.2	98.4	99.3	86.0	74.3	85.6
599.4	98.2	99.4	86.2	74.3	85.8
599.6	98.4	99.2	86.1	74.1	85.7
599.8	98.3	99.2	86.1	74.2	85.7
600.0	98.4	99.4	86.0	74.3	85.9
600.2	98.3	99.1	86.2	74.3	85.8
600.4	98.2	99.2	85.9	74.2	85.7
600.6	98.2	99.1	86.1	74.1	85.7
600.8	98.4	99.3	86.2	74.3	85.8
601.0	98.3	99.1	86.2	74.3	85.9
601.2	98.4	99.4	86.2	74.3	85.8
601.4	98.3	99.3	86.1	74.3	85.8
601.6	98.4	99.3	86.2	74.3	85.8
601.8	97.8	98.9	86.0	74.3	85.8
602.0	98.2	99.0	86.2	74.4	85.9
602.2	98.2	99.2	86.0	74.3	85.8
602.4	97.8	98.8	86.2	74.3	85.9
602.6	98.3	99.2	86.0	74.3	85.9
602.8	98.4	99.2	86.1	74.4	86.0
603.0	98.2	99.0	86.1	74.3	86.0
603.2	98.4	99.3	86.1	74.3	85.9
603.4	98.7	99.3	86.0	74.4	85.9
603.6	98.5	99.4	86.1	74.4	85.8
603.8	98.4	99.3	86.0	74.3	85.7
604.0	98.6	99.4	86.0	74.3	85.8
604.2	98.5	99.3	86.2	74.3	85.8
604.4	98.5	99.4	86.0	74.3	85.8
604.6	98.2	99.2	86.0	74.4	85.8
604.8	98.2	99.3	86.0	74.3	85.8
605.0	98.4	99.3	86.0	74.3	85.9
605.2	98.2	99.0	86.1	74.4	85.9
605.4	98.4	99.2	86.0	74.5	86.0
605.6	98.2	99.1	86.0	74.5	86.0
605.8	98.2	99.3	86.1	74.5	85.9
606.0	98.4	99.3	86.1	74.5	86.0
606.2	98.3	99.3	86.2	74.6	85.9
606.4	98.5	99.2	86.2	74.6	86.1
606.6	98.6	99.3	86.2	74.6	86.2
606.8	98.4	99.3	86.1	74.5	86.2
607.0	98.5	99.4	86.1	74.6	86.0
607.2	98.4	99.5	86.2	74.6	86.2
607.4	98.4	99.3	86.3	74.6	86.3
607.6	98.6	99.3	86.2	74.6	86.4
607.8	98.5	99.3	86.2	74.6	86.3
608.0	98.2	99.1	86.3	74.7	86.0
608.2	98.5	99.4	86.2	74.6	86.2
608.4	98.4	99.2	86.2	74.6	86.2
608.6	98.3	99.2	86.2	74.6	86.3
608.8	98.4	99.3	86.2	74.8	86.2
609.0	98.2	99.0	86.2	74.8	86.3
609.2	98.4	99.3	86.3	74.8	86.2
609.4	98.4	99.3	86.3	74.8	86.2
609.6	98.3	99.0	86.2	74.9	86.3
609.8	98.3	99.1	86.3	74.9	86.5
610.0	98.4	99.0	86.2	74.9	86.4
610.2	98.5	99.2	86.3	74.8	86.3
610.4	98.2	99.2	86.2	74.7	86.2
610.6	98.2	99.2	86.3	74.7	86.3
610.8	98.5	99.3	86.2	74.7	86.3
611.0	98.7	99.4	86.3	74.9	86.4
611.2	98.6	99.4	86.2	74.8	86.5
611.4	98.4	99.3	86.2	74.9	86.3
611.6	98.5	99.2	86.3	74.8	86.4
611.8	98.4	99.2	86.4	74.8	86.4
612.0	98.6	99.3	86.2	74.9	86.6
612.2	98.6	99.4	86.3	75.1	86.5
612.4	98.5	99.4	86.3	74.9	86.5
612.6	98.2	99.0	86.2	74.9	86.3
612.8	98.6	99.6	86.3	74.8	86.3
613.0	98.6	99.5	86.3	74.9	86.6
613.2	98.4	99.3	86.3	75.0	86.6
613.4	98.2	99.1	86.3	75.1	86.6
613.6	98.6	99.4	86.5	75.1	86.5
613.8	98.3	99.3	86.3	75.0	86.5
614.0	98.3	99.2	86.4	75.1	86.4
614.2	98.6	99.2	86.4	74.9	86.7
614.4	98.1	99.2	86.4	75.0	86.7
614.6	98.4	99.4	86.3	75.3	86.6
614.8	98.5	99.3	86.4	75.2	86.5
615.0	98.4	99.3	86.4	75.2	86.6
615.2	98.4	99.3	86.4	75.2	86.7
615.4	98.6	99.4	86.4	75.2	86.7
615.6	98.4	99.2	86.3	75.3	86.8
615.8	98.7	99.5	86.4	75.3	86.7
616.0	98.8	99.3	86.4	75.2	86.6
616.2	98.3	99.5	86.5	75.3	86.7
616.4	98.4	99.2	86.4	75.2	86.8
616.6	98.4	99.3	86.5	75.1	86.8
616.8	98.3	99.2	86.4	75.3	86.7
617.0	98.3	99.3	86.5	75.3	86.6
617.2	98.2	99.3	86.4	75.3	86.4
617.4	98.3	99.0	86.4	75.3	86.6
617.6	98.5	99.4	86.5	75.2	86.9
617.8	98.5	99.2	86.5	75.3	86.9
618.0	98.3	99.1	86.3	75.5	86.8
618.2	98.3	99.3	86.4	75.5	86.8
618.4	98.3	99.3	86.4	75.3	86.7
618.6	98.3	99.4	86.4	75.2	86.9
618.8	98.4	99.2	86.4	75.4	86.9
619.0	98.3	98.9	86.4	75.4	87.1
619.2	98.2	99.4	86.4	75.3	87.0
619.4	98.2	99.3	86.5	75.4	86.8
619.6	98.5	99.4	86.4	75.3	86.6
619.8	98.7	99.5	86.4	75.3	86.9
620.0	98.7	99.4	86.6	75.2	87.1
620.2	98.6	99.3	86.6	75.5	87.1
620.4	98.1	99.1	86.5	75.5	87.1
620.6	98.3	99.2	86.6	75.5	87.0
620.8	98.5	99.5	86.4	75.3	86.6
621.0	98.3	99.4	86.5	75.3	86.9
621.2	98.8	99.6	86.4	75.4	86.9
621.4	98.4	99.2	86.5	75.5	87.1
621.6	98.2	99.2	86.3	75.7	86.8
621.8	98.6	99.3	86.5	75.6	86.6
622.0	98.6	99.3	86.5	75.4	86.8
622.2	98.6	99.2	86.6	75.3	87.0
622.4	98.6	99.3	86.5	75.4	87.1
622.6	98.6	99.2	86.4	75.7	87.0
622.8	98.4	99.3	86.6	75.6	86.8
623.0	98.5	99.4	86.4	75.5	86.8
623.2	98.3	99.3	86.6	75.4	86.7
623.4	98.5	99.6	86.4	75.4	87.0
623.6	98.5	99.3	86.4	75.5	87.1
623.8	98.3	99.5	86.4	75.7	87.1
624.0	98.5	99.2	86.5	75.7	86.9
624.2	98.3	99.2	86.5	75.6	86.7
624.4	98.8	99.4	86.5	75.3	86.8
624.6	98.2	99.1	86.4	75.4	87.1
624.8	98.7	99.2	86.6	75.7	87.1
625.0	98.3	99.1	86.5	75.6	87.0
625.2	98.6	99.4	86.5	75.8	86.9
625.4	98.5	99.2	86.6	75.5	86.7
625.6	98.4	99.4	86.5	75.3	87.0
625.8	98.5	99.0	86.3	75.5	87.1
626.0	98.6	99.3	86.4	75.8	87.2
626.2	98.6	99.2	86.5	75.7	86.8
626.4	98.5	99.6	86.6	75.6	86.7
626.6	98.3	99.1	86.4	75.4	86.8
626.8	98.5	99.4	86.3	75.5	87.0
627.0	98.5	99.3	86.5	75.6	87.2
627.2	98.4	99.2	86.6	75.8	87.2
627.4	98.3	99.1	86.7	75.9	87.0
627.6	98.4	99.2	86.5	75.8	86.9
627.8	98.5	99.4	86.5	75.6	86.8
628.0	98.5	99.1	86.6	75.4	87.0
628.2	98.4	99.3	86.5	75.6	87.3
628.4	98.6	99.4	86.5	75.8	87.3
628.6	98.5	99.2	86.6	75.9	87.2
628.8	98.3	99.2	86.6	75.9	86.8
629.0	98.8	99.7	86.6	75.6	86.9
629.2	98.6	99.6	86.4	75.6	87.0
629.4	98.5	99.5	86.6	75.8	87.2
629.6	98.5	99.3	86.6	76.0	87.5
629.8	98.7	99.4	86.6	76.0	87.2
630.0	98.3	99.1	86.6	75.9	86.8
630.2	98.4	99.3	86.7	75.5	86.8
630.4	98.7	99.5	86.5	75.8	87.1
630.6	98.6	99.4	86.5	75.7	87.3
630.8	98.5	99.5	86.7	75.9	87.5
631.0	98.4	99.4	86.6	75.9	87.0
631.2	98.3	99.0	86.6	76.0	87.0
631.4	98.6	99.4	86.8	75.8	86.9
631.6	98.6	99.3	86.6	75.7	87.2
631.8	98.6	99.3	86.6	76.0	87.3
632.0	98.6	99.4	86.7	76.3	87.4
632.2	98.7	99.5	86.6	76.3	87.2
632.4	98.4	99.0	86.5	75.9	87.0
632.6	98.2	98.8	86.7	75.8	87.0
632.8	98.4	99.3	86.6	75.8	87.4
633.0	98.3	99.3	86.8	75.8	87.3
633.2	98.4	99.1	86.6	76.2	87.5
633.4	98.4	99.0	86.7	76.1	87.2
633.6	98.9	99.4	86.4	75.8	86.8
633.8	98.6	99.7	86.7	75.9	87.0
634.0	98.7	99.5	86.6	75.8	87.3
634.2	98.5	99.6	86.6	76.1	87.5
634.4	98.7	99.3	86.5	76.3	87.5
634.6	98.3	99.3	86.6	76.3	87.0
634.8	98.5	99.4	86.6	75.9	86.9
635.0	98.3	99.0	86.7	75.8	86.9
635.2	98.6	99.5	86.6	75.5	87.2
635.4	98.6	99.4	86.7	75.8	87.5
635.6	98.8	99.4	86.7	76.2	87.2
635.8	98.7	99.7	86.6	76.3	87.2
636.0	98.8	99.5	86.7	76.0	86.8
636.2	98.5	99.5	86.7	75.6	86.8
636.4	98.8	99.4	86.8	75.7	87.1
636.6	98.4	99.2	86.7	75.9	87.5
636.8	98.7	99.3	86.6	76.3	87.3
637.0	98.6	99.5	86.7	76.3	87.2
637.2	98.6	99.4	86.5	76.0	86.8
637.4	98.7	99.4	86.5	75.6	87.1
637.6	98.5	99.2	86.6	75.7	87.2
637.8	98.6	99.1	86.7	76.1	87.5
638.0	98.6	99.3	86.9	76.1	87.5
638.2	98.6	99.3	86.7	76.3	87.1
638.4	98.7	99.7	86.7	76.1	86.9
638.6	98.6	99.4	86.7	75.8	87.1
638.8	98.5	99.0	86.7	75.7	87.2
639.0	98.8	99.5	86.8	76.0	87.4
639.2	98.4	99.3	86.7	76.2	87.5
639.4	98.7	99.4	86.6	76.2	86.9
639.6	98.5	99.2	86.7	76.0	86.8
639.8	98.7	99.6	86.8	75.7	87.0
640.0	98.7	99.5	86.7	75.6	87.3
640.2	98.6	99.3	86.8	76.1	87.4
640.4	98.8	99.5	86.6	76.4	87.5
640.6	99.1	99.8	86.9	76.2	87.1
640.8	98.5	99.3	86.6	76.1	86.9
641.0	98.6	99.6	86.5	75.7	86.8
641.2	98.7	99.8	86.7	75.7	87.0
641.4	98.6	99.4	86.8	75.8	87.5
641.6	98.5	99.2	86.6	76.2	87.3
641.8	98.3	99.5	86.7	76.4	87.0
642.0	98.8	99.7	86.6	75.9	87.0
642.2	98.4	99.3	86.6	75.9	86.7
642.4	98.9	99.6	86.8	75.9	87.1
642.6	98.6	99.4	86.7	75.8	87.4
642.8	98.8	99.4	86.7	76.2	87.7
643.0	98.7	99.3	86.6	76.4	87.3
643.2	98.7	99.6	86.7	76.0	86.9
643.4	98.6	99.4	86.6	76.0	86.8
643.6	99.1	99.8	86.6	75.5	86.7
643.8	98.5	99.7	86.6	75.6	87.7
644.0	98.6	99.2	86.8	76.0	87.2
644.2	98.4	99.4	86.7	76.3	87.4
644.4	98.6	99.4	86.7	76.1	86.8
644.6	98.8	99.3	86.8	76.0	86.6
644.8	98.3	98.9	86.7	75.7	86.7
645.0	98.9	99.9	86.8	75.7	87.2
645.2	98.6	99.5	86.8	75.9	87.6
645.4	98.9	99.6	86.7	76.4	87.4
645.6	98.9	99.5	86.8	76.1	87.0
645.8	98.3	99.1	86.7	76.1	86.7
646.0	98.6	99.4	87.1	75.5	86.8
646.2	98.8	99.7	86.8	75.7	87.1
646.4	98.7	99.7	86.6	75.9	87.4
646.6	98.3	99.4	86.7	76.2	87.2
646.8	98.9	99.6	86.7	76.4	87.2
647.0	98.3	99.0	86.7	76.0	86.8
647.2	98.8	99.5	86.9	75.8	86.6
647.4	98.9	99.3	86.9	75.6	86.8
647.6	98.5	99.5	86.8	75.7	87.4
647.8	98.8	99.8	86.9	76.1	87.6
648.0	98.8	99.3	87.0	76.4	87.2
648.2	98.9	99.4	86.6	76.2	86.8
648.4	98.6	99.3	86.8	75.9	86.7
648.6	98.5	99.4	86.7	75.5	86.8
648.8	98.8	99.4	86.9	75.6	87.3
649.0	98.8	99.8	86.9	76.1	87.8
649.2	98.8	99.5	86.9	76.3	87.2
649.4	98.8	99.7	86.8	76.1	86.8
649.6	98.8	99.4	86.7	75.8	86.5
649.8	98.7	99.1	86.9	75.6	86.6
650.0	98.6	99.6	86.8	75.6	87.2
650.2	98.6	99.5	86.7	75.9	87.3
650.4	98.5	99.2	86.7	76.1	87.4
650.6	98.5	99.3	86.9	76.2	87.0
650.8	98.6	99.3	86.9	76.0	86.8
651.0	98.9	99.4	87.0	75.8	86.5
651.2	98.9	99.6	86.7	75.5	86.7
651.4	98.9	99.6	86.8	75.8	87.3
651.6	98.4	99.4	86.9	76.2	87.5
651.8	98.8	99.6	86.9	76.3	87.1
