Batch,scan004
EV300,140607
Data Mode,A  None
Sample,"PC_22:6,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:48:36PM
Entries,Data Points
nm,A
388.2,0.0138
388.4,0.0133
388.6,0.013
388.8,0.0132
389,0.013
389.2,0.0125
389.4,0.0127
389.6,0.012
389.8,0.013
390,0.012
390.2,0.0123
390.4,0.0127
390.6,0.0123
390.8,0.0117
391,0.0118
391.2,0.0126
391.4,0.012
391.6,0.0121
391.8,0.0115
392,0.0122
392.2,0.0118
392.4,0.0109
392.6,0.0116
392.8,0.0113
393,0.0115
393.2,0.0114
393.4,0.0113
393.6,0.0108
393.8,0.0109
394,0.0111
394.2,0.0103
394.4,0.0106
394.6,0.0104
394.8,0.0105
395,0.0107
395.2,0.0107
395.4,0.0111
395.6,0.0108
395.8,0.0102
396,0.011
396.2,0.011
396.4,0.0105
396.6,0.0107
396.8,0.0106
397,0.0104
397.2,0.0099
397.4,0.01
397.6,0.0109
397.8,0.0105
398,0.0106
398.2,0.0101
398.4,0.0094
398.6,0.0094
398.8,0.0093
399,0.0097
399.2,0.0105
399.4,0.0093
399.6,0.0093
399.8,0.0095
400,0.0097
400.2,0.0099
400.4,0.0098
400.6,0.0095
400.8,0.0096
401,0.0091
401.2,0.0095
401.4,0.0092
401.6,0.0097
401.8,0.0096
402,0.0093
402.2,0.0095
402.4,0.0088
402.6,0.0087
402.8,0.0088
403,0.0091
403.2,0.0085
403.4,0.0092
403.6,0.0086
403.8,0.0081
404,0.0084
404.2,0.0088
404.4,0.0084
404.6,0.0083
404.8,0.0089
405,0.0082
405.2,0.0083
405.4,0.0091
405.6,0.0084
405.8,0.0081
406,0.0083
406.2,0.0079
406.4,0.008
406.6,0.0079
406.8,0.0077
407,0.0079
407.2,0.0082
407.4,0.0077
407.6,0.0079
407.8,0.0078
408,0.0076
408.2,0.0079
408.4,0.0078
408.6,0.0073
408.8,0.0073
409,0.0074
409.2,0.0076
409.4,0.0073
409.6,0.0075
409.8,0.0068
410,0.0074
410.2,0.0074
410.4,0.0077
410.6,0.0072
410.8,0.0077
411,0.0072
411.2,0.0075
411.4,0.0067
411.6,0.0077
411.8,0.0069
412,0.0067
412.2,0.007
412.4,0.0069
412.6,0.0065
412.8,0.0068
413,0.007
413.2,0.0067
413.4,0.0069
413.6,0.0074
413.8,0.0067
414,0.007
414.2,0.007
414.4,0.0067
414.6,0.0069
414.8,0.0074
415,0.0068
415.2,0.0071
415.4,0.0066
415.6,0.0062
415.8,0.0062
416,0.007
416.2,0.0061
416.4,0.006
416.6,0.0063
416.8,0.0065
417,0.0068
417.2,0.0064
417.4,0.0063
417.6,0.0065
417.8,0.0064
418,0.0062
418.2,0.0064
418.4,0.0065
418.6,0.0064
418.8,0.0064
419,0.0063
419.2,0.0063
419.4,0.0064
419.6,0.0064
419.8,0.0059
420,0.0059
420.2,0.0058
420.4,0.0061
420.6,0.006
420.8,0.0063
421,0.006
421.2,0.0059
421.4,0.006
421.6,0.0061
421.8,0.006
422,0.0061
422.2,0.0062
422.4,0.0062
422.6,0.0059
422.8,0.0058
423,0.0062
