Batch,scan003
EV300,140607
Data Mode,A  None
Sample,"PC_22:1,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:28:49PM
Entries,Data Points
nm,A
370.6,0.0085
370.8,0.0081
371,0.0082
371.2,0.0085
371.4,0.0086
371.6,0.0079
371.8,0.0076
372,0.0091
372.2,0.0078
372.4,0.0074
372.6,0.0076
372.8,0.0075
373,0.0077
373.2,0.0075
373.4,0.0079
373.6,0.0084
373.8,0.0083
374,0.0079
374.2,0.0082
374.4,0.0076
374.6,0.0068
374.8,0.0076
375,0.0088
375.2,0.0083
375.4,0.0075
375.6,0.0076
375.8,0.0081
376,0.0068
376.2,0.0074
376.4,0.0076
376.6,0.0067
376.8,0.0076
377,0.0072
377.2,0.008
377.4,0.0077
377.6,0.0079
377.8,0.0074
378,0.0073
378.2,0.0075
378.4,0.0082
378.6,0.0081
378.8,0.0078
379,0.0071
379.2,0.0081
379.4,0.008
379.6,0.0074
379.8,0.0086
380,0.0084
380.2,0.0075
380.4,0.0075
380.6,0.0078
380.8,0.0082
381,0.0073
381.2,0.0078
381.4,0.0077
381.6,0.0077
381.8,0.0074
382,0.0081
382.2,0.0074
382.4,0.0076
382.6,0.008
382.8,0.0075
383,0.0072
383.2,0.0074
383.4,0.0081
383.6,0.0078
383.8,0.0075
384,0.0076
384.2,0.007
384.4,0.0078
384.6,0.0071
384.8,0.0078
385,0.0072
385.2,0.0076
385.4,0.007
385.6,0.008
385.8,0.0074
386,0.0074
386.2,0.0073
386.4,0.0078
386.6,0.007
386.8,0.0066
387,0.007
387.2,0.0073
387.4,0.0079
387.6,0.0064
387.8,0.0075
388,0.007
388.2,0.0075
388.4,0.0075
388.6,0.0071
388.8,0.0072
389,0.0076
389.2,0.0068
389.4,0.0067
389.6,0.007
389.8,0.0075
390,0.007
390.2,0.0074
390.4,0.0072
390.6,0.0073
390.8,0.007
391,0.0072
391.2,0.0074
391.4,0.0074
391.6,0.0073
391.8,0.0072
392,0.0076
392.2,0.0073
392.4,0.0074
392.6,0.0075
392.8,0.0074
393,0.007
393.2,0.0078
393.4,0.0076
393.6,0.007
393.8,0.0071
394,0.0071
394.2,0.0075
394.4,0.0066
394.6,0.007
394.8,0.0074
395,0.0076
395.2,0.0074
395.4,0.0075
395.6,0.007
395.8,0.0066
396,0.0081
396.2,0.0075
396.4,0.0078
396.6,0.0077
396.8,0.0079
397,0.0071
397.2,0.0072
397.4,0.0072
397.6,0.0077
397.8,0.0077
398,0.008
398.2,0.0068
398.4,0.0076
398.6,0.0063
398.8,0.0068
399,0.0077
399.2,0.0078
399.4,0.0067
399.6,0.0077
399.8,0.0065
400,0.0073
400.2,0.0081
400.4,0.0076
400.6,0.0071
400.8,0.0077
401,0.0069
401.2,0.007
401.4,0.007
401.6,0.0071
401.8,0.0076
402,0.0079
402.2,0.0077
402.4,0.007
402.6,0.0075
402.8,0.007
403,0.0075
403.2,0.007
403.4,0.0067
403.6,0.0069
403.8,0.0064
404,0.0069
404.2,0.0072
404.4,0.0071
404.6,0.007
404.8,0.0078
405,0.0071
405.2,0.0075
405.4,0.0075
405.6,0.0074
405.8,0.007
406,0.0072
406.2,0.0075
406.4,0.0077
406.6,0.0073
406.8,0.0075
407,0.0072
407.2,0.0074
407.4,0.0074
407.6,0.0068
407.8,0.0072
408,0.0068
408.2,0.0076
408.4,0.0075
408.6,0.0069
408.8,0.0074
409,0.0076
409.2,0.0075
409.4,0.0076
409.6,0.0077
409.8,0.0069
410,0.0073
410.2,0.0076
410.4,0.0076
410.6,0.0073
410.8,0.0074
411,0.0074
411.2,0.0073
411.4,0.0076
411.6,0.0076
411.8,0.0075
412,0.0075
412.2,0.0073
412.4,0.0072
412.6,0.0072
412.8,0.0072
413,0.0077
413.2,0.0073
413.4,0.0078
413.6,0.0077
413.8,0.0071
